;edit_history_tweet_ids;id;text;withheld;intent
10;['1630357052508762114'];1630357052508762112;@kvngslayer400 Every sport is going to suck in 5 years. Might have to change to NHL. They seem to stay consistent. MLB, NBA and definitely NFL will be awdul soon.;;sport
11;['1630357043453337600'];1630357043453337600;"RT @Kuffiyateam: Irish Sinn Féin politician Chris Andrews on Israeli occupation massacres against Palestinians: ""Shooting Palestinians is b…";;sport
12;['1630357035538862081'];1630357035538862080;"RT @tangyugeges: After sport🤣
https://t.co/Ev9DucDGAh https://t.co/Bu2sU0OqX5";;sport
13;['1630357035467554816'];1630357035467554816;RT @smilin_watcher: @Txtmlbb Most of y'all in the reply never played competitive sport and it shown;;sport
14;['1630357027036749824'];1630357027036749824;RT @blair_saskia: Great results for the Russell girls at Senior Welsh Epee Closed. Bronze for Ellie. Amelie wins the gold, she was down 7-1…;;sport
15;['1630357026500128769'];1630357026500128768;"The Sydney Roosters have thrown a lifeline to premiership winner Dylan Napa.

Story via @MCarayannis @brentread_7: 
https://t.co/876KGHL5iP https://t.co/jn9VMipX8i";;sport
16;['1630357018497384448'];1630357018497384448;"😍🤨💘👋😋 
Ahead nearly field sport cut food task trade. 
#裸聊 #文爱 #连麦 #调教 #剧情 #sm #母狗 https://t.co/E8qVdB1KTw";;sport
17;['1630357006153383936'];1630357006153383936;"RT @ManUtdMEN: Manchester United star Casemiro has been named in the #FIFPRO World XI - but there is no place for Cristiano Ronaldo.

#MUFC…";;sport
18;['1630357006149210113'];1630357006149210112;"Shannon Sharpe SLAMS Brandon Miller for jokingly getting 'patted down' https://t.co/v6PTyfM8ZK via @MailSport 
'You're part of a murder investigation - you think this is appropriate?': Shannon Sharpe SLAMS Brandon Miller for jokingly getting 'patted down' playing for Alabama";;sport
19;['1630357002042892289'];1630357002042892288;@TheNBACentral @EricPincus So the NBA is trying to figure out how to control the “work loads” of their players during an 82 game season? I’d say baseball plays 162 games + playoffs NFL plays like 22 or 23 weeks if u play in the SB. Hockey plays 82 + playoffs. NBA is the easiest of the pro sport by far;;sport
20;['1630356984305438720'];1630356984305438720;"RT @tangyugeges: After sport🤣
https://t.co/Ev9DucDGAh https://t.co/Bu2sU0OqX5";;sport
21;['1630356982602297345'];1630356982602297344;"Enjoyed watching one of my 🏀 players today in region play vs Eastside over at Ashton Hills. @brandonp1_ does it all, 🏀, @hhspatriotsfb1 🏈, &amp; ⛳️ \m/ ❗️We ❤️ our multi sport athletes 👏📌 https://t.co/N3CRN6Ub6Y";;sport
22;['1630356969688293376'];1630356969688293376;"Philadelphia 76ers Vs Miami Heat Live Stream Online Any Device Anywhere

Click Here To Watch&gt;&gt; https://t.co/fhlNx1790I

#NBA #NBAAllStar #live_stream_sports #philadelphia76ers #miami #scorematch #Head2Head ##predictions ##watch_online_free https://t.co/1jJosvZ43p";;sport
23;['1630356966475276290'];1630356966475276288;@marioagomez_1 Those who like baseball like it because of what the sport is, the hitting, pitching, methodical nature of an at bat, pitching matchups etc. Pitch clocks, throw over limits, ghost runners, on and on changing the sport to say they “tried” when in reality it won’t save anything.;;sport
24;['1630356961077219330'];1630356961077219328;Sorry you feel that way. I was try to find common ground for a common goal. Above all I want a conservative Republican government. Bottom line, politics is a contact sport. I was really hoping that you could see that we must have a back up plan. We can’t survive 4 more Dem years. https://t.co/ojtvp72jMR;;sport
25;['1630356956295602177'];1630356956295602176;RT @CajinAnderson: ''Hey Sport! You seem a little thirsty, so I brought a little drink for ya! Also with that blazin' sun out, mind if I he…;;sport
26;['1630356954576224256'];1630356954576224256;"RT @PolygonGaming: GOING FOR GLORY 🏆⚽️

As football fever grips the world, #Web3 projects and communities are no exception to the fandom. T…";;sport
27;['1630356951938007040'];1630356951938007040;"2023 AHSAA Class 2A Girls Basketball Semifinals #2

Cold Springs High School vs Lanett High School

Feb 27, 2023 | 7:00 PM EST
Birmingham, AL Pub. by AHSAA
Watch Live Here ▶️ https://t.co/GPh8Is0K7V https://t.co/GUwPIURcAN";;sport
28;['1630356940768329728'];1630356940768329728;"RT @Spencer_sunboy: You won the retweet game!!🏆
Our cat boy has been such a good sport! I'm sure he's embarrassed being in this position fo…";;sport
29;['1630356917817163776'];1630356917817163776;RT @RamonaFineArt1: New sport car is done. Mustang GT on Fabriano hot pressed watercolour paper with graphite pencils ❤️😈. What car is your…;;sport
30;['1630356912871989249'];1630356912871989248;This is so disappointing to read - it’s hard to battle against the tidal wave of men in this sport https://t.co/ov5c3lOwcC;;sport
31;['1630356909298442241'];1630356909298442240;@_FTBLkyle_ @Watford_FC1 @FutSheriff That’s why people watch it and are crazy for the sport;;sport
32;['1630356893108428800'];1630356893108428800;RT @LarryVNN: Besiktas fans throw toys on to pitch for children affected by Turkey earthquake https://t.co/VF1E70a2WY;;sport
33;['1630356889551663106'];1630356889551663104;"RT @DavidDaGeek: Welp, this Brother EASILY placed 1st in a predominantly YT sport, so, expect this when it comes.

THEY'RE GOING TO CHANGE…";;sport
34;['1630356886917660672'];1630356886917660672;RT @TawnyJordanRing: 👀 Ex-Floyd Mayweather ring girl is now OnlyFans beauty who loves bikini pics https://t.co/yWWFVYQNoE;;sport
35;['1630356866797654016'];1630356866797654016;"RT @IrishTimesSport: Six Nations: Ireland have shown that avoiding red cards and dangerous hits is possible (via @IrishTimesSport )

https:…";;sport
36;['1630356860292284418'];1630356860292284416;@nescartridges sport mean outside big healthy, videogame inside no move bad for body . body good .;;sport
37;['1630356857943625728'];1630356857943625728;"We’ll push Dromara all the way, vows Rosemount chief

✒️ @MaxieSwain

https://t.co/6wKRiRTEL9";;sport
38;['1630356843666059264'];1630356843666059264;Week 34 – Tuesday – Sport Grill https://t.co/Pnx5Z1iXSD;;sport
39;['1630356840470179840'];1630356840470179840;"RT @2PaulCastillo: This isn't the easiest thread to read but a must read. 

Want to do something about it? Contact me about Saturday Sport.";;sport
40;['1630356839270416384'];1630356839270416384;RT @nbharriers: Fantastic to see Liz Glover getting some recognition for the technical support she provides to the sport.;;sport
41;['1630356813374799873'];1630356813374799872;@_FTBLkyle_ @Watford_FC1 @FutSheriff U still would never play the sport;;sport
42;['1630356796442386432'];1630356796442386432;"RT @ClutchPointsApp: ""What the f*ck are you watching? Because when I watch [Nikola] Jokic, I see dominance, I see someone who makes his tea…";;sport
43;['1630356794337030146'];1630356794337030144;Athletics: Why Tom Walsh is using home athletics events to put pressure on himself ahead of international season https://t.co/1mJoRiYfmQ;;sport
44;['1630356792319389696'];1630356792319389696;RT @MurdochHannah: @ReduxxMag Canada has obliterated women's rights. Gender Identity supersedes SEX. It's why this worldwide laughing stock…;;sport
45;['1630356767266820098'];1630356767266820096;RT @CunniLinguist77: Golf is the cutest sport. I never get tired of hearing about all the lil birdies.;;sport
46;['1630356765891080192'];1630356765891080192;RT @thfcharleyy: Naaaah Benjamin Blanco HATES football😭😭😭 He literally doesn’t even like the sport he plays😭😭😭 He’d rather be in Dubai on t…;;sport
47;['1630356765446402048'];1630356765446402048;"RT @OfficialWRC: #OTD in 2000, Didier Auriol secured SEAT Sport’s last WRC podium at @wrcsafarirally 🥉

#WRC https://t.co/B7HndNakjx";;sport
48;['1630356759159398400'];1630356759159398400;RT @smilin_watcher: @Txtmlbb Most of y'all in the reply never played competitive sport and it shown;;sport
49;['1630356753564024834'];1630356753564024832;RT @ALCDSBAthleticE: What an exciting, close finish in today’s Junior Boys A basketball tournament! Congratulations to the champions from @…;;sport
50;['1630356745435623424'];1630356745435623424;"Virginia High School Boys Basketball 2023
Today Monday 27th, February 2023 at 8pm
Paul VI vs St. John's 🔴Live
Live Broadcast Here🔛https://t.co/brhBIulYM9
The Paul VI (Chantilly, VA) varsity basketball team has a neutral playoff game vs. St. John's (Washington, DC)";;sport
51;['1630356743317233667'];1630356743317233664;This type of stuff is why I loved the sport the way it was. These little nuanced moments where there is a battle of momentum and control- it’s how I was taught to play the game. I’m going to miss this type of stuff, honestly. https://t.co/gcpjQZAqd6;;sport
52;['1630356732000993280'];1630356732000993280;@CarsonMc_ @Watford_FC1 @FutSheriff Won’t make your sport interesting;;sport
53;['1630356724271009794'];1630356724271009792;@William26494195 I actually feel the same way. I don’t really collect non-auto player worn stuff. It’s now a hobby standard though and has not impacted value in any other sport. In WWE, where collectors are even less experienced? I think it will be similar.;;sport
54;['1630356720462725121'];1630356720462725120;"Craigmont vs Fayette Ware - 2023 Tennessee High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Fayette Ware (Somerville, TN) varsity basketball team has a neutral tournament game vs. Craigmont (Memphis, TN) today @ 6p.";;sport
55;['1630356716649959424'];1630356716649959424;Besiktas fans throw toys on to pitch for children affected by Turkey earthquake https://t.co/VF1E70a2WY;;sport
56;['1630356714246610948'];1630356714246610944;"Sport. Our yourself for the sake of your hindrances
use this
_bath_and_body_onass_NOON_promo_NON_TOYOU_To_you_COUPON_SIVVI_NAMSHI_CODE_OUNAS_discount_OUNASS
Shaped, what having. But https://t.co/cuwy5QcDNw";;sport
57;['1630356697230475264'];1630356697230475264;@dmgcrazyd Yes I had one red inside like the whole inside was red fire 🔥 and it was sport too I love those cars;;sport
58;['1630356694659375109'];1630356694659375104;"😝🤏💯👌😅 
Sport here light billion cause save. 
#银行卡 #收银行卡 #租银行卡 #公户 #收公司户 #对公户 #租公户 https://t.co/iGF1SAVOhE";;sport
59;['1630356694541950976'];1630356694541950976;"Tennessee vs Elizabethton - 2023 Tennessee High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Elizabethton (TN) varsity basketball team has a neutral playoff game vs. Tennessee (Bristol, TN) today @ 6p.";;sport
60;['1630356679295418369'];1630356679295418368;"RT @ASymondsJourno: 📝 | Cheltenham Festival handicap entries fall 12% from 2022

Kim Bailey: “It’s become very expensive to make an entry a…";;sport
61;['1630356678842499072'];1630356678842499072;"RT @DavidDaGeek: Welp, this Brother EASILY placed 1st in a predominantly YT sport, so, expect this when it comes.

THEY'RE GOING TO CHANGE…";;sport
62;['1630356677475069953'];1630356677475069952;This widely accepted idea about cramping is one small example of several commonly accepted practices in sport that are based on poorly constructed and generally outdated studies that lack external validity. These have been debunked so many times why are they still the go to? https://t.co/dfcPyTLnvr;;sport
63;['1630356674128093185'];1630356674128093184;"Help me settle a debate in the group chat. 

What will be a more popular sport for youth athletics in 10 years? 

Why?";;sport
64;['1630356671976587264'];1630356671976587264;"Warner vs Hitchcock-Tulare - 2023 South Dakota High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Hitchcock-Tulare (Hitchcock, SD) varsity basketball team has a neutral playoff game vs. Warner (SD) today @ 6p.";;sport
65;['1630356669132685314'];1630356669132685312;"North Carolina Tar Heels Starting Lineup 2/27
 G: Caleb Love
 G: RJ Davis
 F: Armando Bacot
 F: Leaky Black
 C: Pete Nance
https://t.co/vSfgyULsB4";;sport
66;['1630356661918662662'];1630356661918662656;"RT @tangyugeges: After sport🤣
https://t.co/Ev9DucDGAh https://t.co/Bu2sU0OqX5";;sport
67;['1630356654620278784'];1630356654620278784;"RT @ProWFinesse: ""What I really wanna see is the (Women's) tag division grow. There's so many ups &amp; downs with that &amp; mostly downs.

It's h…";;sport
68;['1630356645799952384'];1630356645799952384;"Callaway vs Laurel - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Laurel (MS) varsity basketball team has a neutral playoff game vs. Callaway (Jackson, MS) today @ 6p.";;sport
69;['1630356631232950272'];1630356631232950272;Mercedes W202 C 98,99 SPORT AMG carbon FIBER Dash cup Console Door Ash 14 Covers https://t.co/bBNB1KUHc9 eBay https://t.co/k7lyOUDBVN;;sport
70;['1630356629614125056'];1630356629614125056;@TheNBACentral @EricPincus Terrible. making tie sport to gimmicky.;;sport
71;['1630356629114990592'];1630356629114990592;Adidas Originals NMD R1 Women’s Sneakers Casual Shoes Sport Running Brown Pink https://t.co/c3TddXRc4s eBay https://t.co/6gdfNnjkfi;;sport
72;['1630356626480742401'];1630356626480742400;"RT @Express_F1: Fernando Alonso lays down bold Ferrari warning that may impact Lewis Hamilton at Mercedes #F1 

https://t.co/RhlZspDOzT";;sport
73;['1630356624501030912'];1630356624501030912;Here’s one thing battle rap gotta stop doing….making losses referendums on cats whole careers. It’s a sport, losing is inevitable albeit rare for the elite elites. But cats lose 1 battle and the community rethinks everything they’ve done.;;sport
74;['1630356622504779777'];1630356622504779776;2012 AUDI A6 A7 (C7 4G8) 3-SPOKE SPORT STEERING WHEEL w/ PADDLES (BLACK LEATHER) https://t.co/Qq3HHN5lJT eBay https://t.co/f8rhVxpaLT;;sport
75;['1630356620617056257'];1630356620617056256;We love the multi sport athletes @CHSKnightsAth !!!! @athletics_FCS @FultonAD_crafts @CampbellK1EDU @CHSKnightsBB https://t.co/JzntASrcRF;;sport
76;['1630356615881965568'];1630356615881965568;"Heidelberg vs East Webster - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The East Webster (Maben, MS) varsity basketball team has a neutral playoff game vs. Heidelberg (MS) today @ 6p.";;sport
77;['1630356609577910272'];1630356609577910272;"RT @boss_on_here: What your favorite sport says about you! 

Basketball: even keeled, constructive, objective

Hockey: passionate, creative…";;sport
78;['1630356608646512641'];1630356608646512640;"RT @TennisTV: What dreams are made of ☺️

Aged 7, @DjokerNole wanted to become No.1. 

Today, aged 35, he’s now been at No.1 more than any…";;sport
79;['1630356606071209984'];1630356606071209984;RT @LegendOfWinning: Adam Silver please stop ruining this sport. This weekend is one of the greatest stretches of non-playoff basketball I…;;sport
80;['1630356605341683712'];1630356605341683712;"RT @tangyugeges: After sport🤣
https://t.co/Ev9DucDGAh https://t.co/Bu2sU0OqX5";;sport
81;['1630356595358982145'];1630356595358982144;RT @allaboutgold: Disgusting person, Killing for sport. Take her gun away and see if she can survive.;;sport
82;['1630356578854395905'];1630356578854395904;@_FTBLkyle_ @Watford_FC1 @FutSheriff nah im not calling the sport I’m calling u a pussy;;sport
83;['1630356578510553089'];1630356578510553088;RT @CajinAnderson: ''Hey Sport! You seem a little thirsty, so I brought a little drink for ya! Also with that blazin' sun out, mind if I he…;;sport
84;['1630356573158805505'];1630356573158805504;Indicates that homophobia is alive and kicking in the  sport of Rugby League and a clear message from the @NRL that religious privilege and a right to discriminate is a part of their operating procedure https://t.co/im9n7qLRDE;;sport
85;['1630356567492108289'];1630356567492108288;RT @rmsothebys: Alfa Romeo aficionados, rejoice! Among the best restored examples of the legendary 6C 2500 Super Sport Coupe is offered at…;;sport
86;['1630356565680173056'];1630356565680173056;@JuzKuz @nut_history here's a sport that takes skill https://t.co/iu6pTs0P9j;;sport
87;['1630356565285908482'];1630356565285908480;@Sadatay_Allday no one needs to know and even more- there’s no shame!! sex is a skill (a sport lets be real lol) and not only takes learning but also the right person usually! its an intricate intimate thing, there’s no shame in any part of the game;;sport
88;['1630356558021287936'];1630356558021287936;"RT @MikeKeegan_DM: Manchester United sale update:
- Bidders expecting to hear this week
- Second offers likely after access to full financi…";;sport
89;['1630356543144091648'];1630356543144091648;RT @ApolloDez1: Most DOTTED pitch in the history of the sport;;sport
90;['1630356523376340994'];1630356523376340992;"RT @TheBinanceNFT: Learn about the Future of Sport with NFTs in this exclusive LIVE AMA 🔴

With @Binance CEO @cz_binance and Italian Footba…";;sport
91;['1630356523124928513'];1630356523124928512;"Simmons vs Ingomar - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Ingomar (New Albany, MS) varsity basketball team has a neutral playoff game vs. Simmons (Hollandale, MS) today @ 6p.";;sport
92;['1630356516661260288'];1630356516661260288;@Silvabakkluvva @ALEXMX428 @hogstatic @AlabamaMBB Plus it’s not a real sport;;sport
93;['1630356512412508160'];1630356512412508160;RT @A1ZH4RY: Icl just exposes how stupid or uninformed a big % of people who are involved in the sport are;;sport
94;['1630356511581978625'];1630356511581978624;This weekend's football results https://t.co/DtIIqPiD6g;;sport
95;['1630356508079714305'];1630356508079714304;RT @marian_quaid: This is the biggest college camogie weekend of the year! The excitement that should be looming, has been consumed by mass…;;sport
96;['1630356500903505920'];1630356500903505920;"RT @tangyugeges: After sport🤣
https://t.co/Ev9DucDGAh https://t.co/Bu2sU0OqX5";;sport
97;['1630356497577197568'];1630356497577197568;@ASimpMillennial @YaboyArks @NFLonFOX But it isn’t just a record thing, I’d argue the Giants and Eagles have a better top 5 games than any other rivalry in the sport;;sport
98;['1630356491625713664'];1630356491625713664;"West Jones vs Lafayette - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Lafayette (Oxford, MS) varsity basketball team has a neutral playoff game vs. West Jones (Laurel, MS) today @ 6p.";;sport
99;['1630356484130504704'];1630356484130504704;@TonyBruin @latsondheimer There is no signature sport for the Doormats.  Fullerton and Long Beach have Baseball. Earthquake Tech has not had a legit AD in over two decades. Should either put in $$ or go back to D2.;;sport
100;['1630356479273472001'];1630356479273472000;"RT @FantasyWordArt: @A_DiAngelo ""No matter how good you get you can always get better, and that's the exciting part.""

- Tiger Woods -

#qu…";;sport
101;['1630356476966387713'];1630356476966387712;Aston Villa: How Emi Martinez became world’s best goalkeeper https://t.co/lbESy8FkD7;;sport
102;['1630356474516975616'];1630356474516975616;ask me again why I’ve lost my love for this sport? another player who I liked and admired, turns out to be a disappointment in the worst way possible. believe survivors. what a disappointment. I hope she will be okay! https://t.co/eoZ55wQRd8;;sport
103;['1630356470330998784'];1630356470330998784;"RT @fatimabsyed: This is an incredible story about how companies lie about recycling to boost their green credentials

@JoeReuters put trac…";;sport
104;['1630356467911110656'];1630356467911110656;"Lake vs Belmont - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Belmont (MS) varsity basketball team has a neutral playoff game vs. Lake (MS) today @ 6p.";;sport
105;['1630356463699783681'];1630356463699783680;RT @UtdDefence: Football is a cruel sport.Times when you earn it but don't get what you deserve.When we went deep into comps in his first 2…;;sport
106;['1630356463653715968'];1630356463653715968;"RT @NCAupdates: 🏆L6 International Open Results: 

1.  Cheer Sport Sharks - Kitchener: Great White Sharks-  95.2125
2. Pittsburgh Superstars…";;sport
107;['1630356457144176641'];1630356457144176640;"Gig of Royal Blood in Estadio El Sardinero, Santander, July 4, 2023, buy tickets at MyRockShows
https://t.co/5cIyZklj15";;sport
108;['1630356447274889221'];1630356447274889216;Of course he did, he’s the best player the world has ever seen by a country mile. https://t.co/XyEetaQ3Ew;;sport
109;['1630356446654390272'];1630356446654390272;nonchalant, unbothered mf’s , who play their sport, school and just wanna work 🤞🏾 https://t.co/vsnwHo7yRm;;sport
110;['1630356440593620992'];1630356440593620992;"Biloxi vs Tupelo - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Tupelo (MS) varsity basketball team has a neutral playoff game vs. Biloxi (MS) today @ 6p.";;sport
111;['1630356438915874816'];1630356438915874816;"RT @craigansibin: Uganda champ Letshanaa returns to national team

“I’ve noticed that Letshanaa is a talented player and now that she is wi…";;sport
112;['1630356431462629376'];1630356431462629376;"RT @klcrazyboy: Rohit Sharma and Rahul Dravid have decided against sending KL Rahul to Irani Cup 2023. 

(Source - Inside Sport)

@klrahul…";;sport
113;['1630356428752842752'];1630356428752842752;"RT @AbaditHayelom: 📌Dear @amanalpetros, You deserve it, Great achievement my brother, very special to win &amp; new recorded. 
Congratulations.…";;sport
114;['1630356419336650752'];1630356419336650752;"RT @raphousetv2: Gervonta Davis Speaks On Fans Praising Jake Paul For Making $30 Million &amp; Losing🥊👀 “Sport filled w D**k riders!” https://t…";;sport
115;['1630356418686590978'];1630356418686590976;This playoff format is horrible for the sport. https://t.co/QhfFHAhABy;;sport
116;['1630356415251636225'];1630356415251636224;"Booneville vs Yazoo County - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Yazoo County (Yazoo City, MS) varsity basketball team has a neutral playoff game vs. Booneville (MS) today @ 6p.";;sport
117;['1630356403981283329'];1630356403981283328;"RT @TOH_frames: #TheOwlHouse Any Sport in a Storm (S2E13)
Frame: 7204/33117 https://t.co/cpPi07Jwh4";;sport
118;['1630356386444967936'];1630356386444967936;"RT @RiskIt4DaBiscit: 🔥CROSS SPORT DOUBLE UP🔥

.5U Portland/Draw DC &amp; BTTS Y -105
1U Oklahoma St +1.5 -115

👨🏽‍🍳🥐🔥

 #NBA #PlayerProps #CBB…";;sport
119;['1630356382389272576'];1630356382389272576;"Pontotoc vs Quitman - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Quitman (MS) varsity basketball team has a neutral playoff game vs. Pontotoc (MS) today @ 6p.";;sport
120;['1630356379603968000'];1630356379603968000;I really sport fly shit, I should win a ESPY… o wait we did win an ESPY.;;sport
121;['1630356378496688133'];1630356378496688128;"RT @DKleinstuber: Baseball is the easiest sport to play, all you do is hit the ball.

The ball:

#STLCards 
https://t.co/t6Cug1E6ti";;sport
122;['1630356378094010369'];1630356378094010368;RT @RiotGrlErin: racing the grubhub driver to my house is my favorite sport.;;sport
123;['1630356377284620289'];1630356377284620288;"Florida State Seminoles Starting Lineup 2/27
 G: Cleveland Yates
 G: Matthew Cleveland
 F: Jalen Warley
 F: Darin Green Jr.
 C: Cameron Corhen
https://t.co/vSfgyULsB4";;sport
124;['1630356376252981248'];1630356376252981248;"RT @interaksyon: Mark Lee Tandingan? 👀

Filipino K-pop fans noticed the resemblance between blue-haired KZ Tandingan (@KZofficial) and #NCT…";;sport
125;['1630356371555139584'];1630356371555139584;RT @MurdochHannah: @ReduxxMag Canada has obliterated women's rights. Gender Identity supersedes SEX. It's why this worldwide laughing stock…;;sport
126;['1630356371223740416'];1630356371223740416;"RT @raphousetv2: Gervonta Davis Speaks On Fans Praising Jake Paul For Making $30 Million &amp; Losing🥊👀 “Sport filled w D**k riders!” https://t…";;sport
127;['1630356369759928320'];1630356369759928320;"So, @ChrissieMayr is about the super coolest sport ever. Glad I “discovered” you, Ms Mayr. 

https://t.co/NZAyqPTfWZ";;sport
128;['1630356356942184448'];1630356356942184448;Besiktas fans throw toys on to pitch for children affected by Turkey earthquake - Lovely Gesture 🙏🏾 https://t.co/HaoMiRB78I;;sport
129;['1630356355612807168'];1630356355612807168;"Louisville vs Raymond - 2023 Mississippi High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Raymond (MS) varsity basketball team has a neutral playoff game vs. Louisville (MS) today @ 6p.";;sport
130;['1630356347190427659'];1630356347190427648;RT @urfavoritegrace: My favorite sport is riding 😜 full video on onlyfans hehe https://t.co/hcDdKLGOuK;;sport
131;['1630356346842365953'];1630356346842365952;RT @MarlyTanner: It's hard to believe I played my last basketball game ever. The past 4 years are full of some of the best memories of my l…;;sport
132;['1630356341951811586'];1630356341951811584;@KPPP_8 @joeyg74084 @MVPickens_ Buddy the score is just part of it. The main reason is I don’t enjoy 5’6 “men” crying after bumping in to someone. I’d rather watch a sport with real men.;;sport
133;['1630356328903241730'];1630356328903241728;Sport is cooked if they do this https://t.co/3DIYm4nQk1;;sport
134;['1630356325661278208'];1630356325661278208;"Reeves vs Fairview - 2023 Louisiana High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Fairview (Grant, LA) varsity basketball team has a neutral playoff game vs. Reeves (LA) today @ 6p.";;sport
135;['1630356321240338433'];1630356321240338432;"RT @raphousetv2: Gervonta Davis Speaks On Fans Praising Jake Paul For Making $30 Million &amp; Losing🥊👀 “Sport filled w D**k riders!” https://t…";;sport
136;['1630356311949946883'];1630356311949946880;RT @ncsa: Congrats to some of our latest athletes to commit to play their sport in college! #NCSACommit https://t.co/iwJJa32lg8;;sport
137;['1630356304945455104'];1630356304945455104;RT @IndySport: Brighton boss Roberto De Zerbi likens loyalty of Lewis Dunk to Francesco Totti https://t.co/zhaQyBMLKd https://t.co/gLQOYCjB…;;sport
138;['1630356295717908484'];1630356295717908480;RT @LilyLilyMaynard: Can you guess what sort of person has just broken a women’s world record in sport? I’ll give you a clue- it isn’t some…;;sport
139;['1630356286851383296'];1630356286851383296;"West Franklin vs Anderson County - 2023 Kansas High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Anderson County (Garnett, KS) varsity basketball team has a home conference tournament game vs. West Franklin (Pomona, KS) today @ 6p.";;sport
140;['1630356264159944714'];1630356264159944704;Another GREAT night partnering with Barbara and OSF giving away sport physicals for our student athletes   - THANK YOU!!;;sport
141;['1630356259697459200'];1630356259697459200;"Ellsworth vs Norton - 2023 Kansas High School Girls Basketball Live Stream
Watch Live Here ▶️ https://t.co/LrXTsZXUIv
The Norton (KS) varsity basketball team has a home tournament game vs. Ellsworth (KS) today @ 6p.";;sport
142;['1630356256438341634'];1630356256438341632;artboxONE https://t.co/8xGlm3qQl2 https://t.co/KUesx31GAv;;sport
143;['1630356252109709312'];1630356252109709312;Lionel Messi: Argentina forward wins Best Fifa men's player of the year award https://t.co/q9my9y12Qb;;sport
144;['1630356245629599745'];1630356245629599744;Just come back from gym and I remember @ADA__Sportstars they always said #StaySporty with sport the body becomes healthy #CNFT #NFT #CNFTCommunity https://t.co/X55vfbMi6m;;sport
145;['1630356222820990978'];1630356222820990976;"RT @jucoroute: #uncommited ‘25  LHH 1B 
Ben Merrian (@BenMeerian)
Gretna, NE (@gretnabaseball)

6’4
250
Dual sport athlete hits with juice…";;sport
