;edit_history_tweet_ids;id;text;withheld;intent
50;['1631444002204516353'];1631444002204516352;RT @magnetbrain: I’m a Paralympic champion and the fastest swimmer with disability in the world. But I’ll never be good enough to be an Oly…;;sport
51;['1631443999063158785'];1631443999063158784;RT @ChangeOurGame: With only one week to go until #IWD23 we’re excited to share that @Deakin will be showcasing Play by Play, its immersive…;;sport
52;['1631443993706864640'];1631443993706864640;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
53;['1631443988828782592'];1631443988828782592;RT @magnetbrain: I’m a Paralympic champion and the fastest swimmer with disability in the world. But I’ll never be good enough to be an Oly…;;sport
54;['1631443983451967489'];1631443983451967488;RT @Parmaham22: @CoatbridgeJambo @Freddie_23_23 @Record_Sport @The_Tman10 Coatbridge - that’s all I’m saying;;sport
55;['1631443983351050240'];1631443983351050240;"RT @amezilla: @DannyVegito @Srirachachau The whole ""read these thirst tweets/fan fiction"" thing is sexual harassment imo - can't really say…";;sport
56;['1631443980683722752'];1631443980683722752;New post: Front Pages, La Gazzetta dello Sport, Corriere dello Sport, and Tutto Sport, Thursday 2 March 2023 https://t.co/ZVrshSusS2;;sport
57;['1631443979219632133'];1631443979219632128;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
58;['1631443976673800192'];1631443976673800192;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
59;['1631443975117717504'];1631443975117717504;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
60;['1631443968868089857'];1631443968868089856;"RT @hamcarless: I also made a couple of shirts if you want to sport one of these new, iconic looks.

You can vote to Make Beer Cold Again o…";;sport
61;['1631443966720655360'];1631443966720655360;@MalakAC39 Maybe bronco sport.;;sport
62;['1631443960165023746'];1631443960165023744;@n0_just1n Sometimes I just try to put myself in the head space of these people. It's such a crazy sport if you're not just like super Elite it's really easy to lose like four in a row if you're fighting top competition.;;sport
63;['1631443959590318080'];1631443959590318080;"RT @SunSport: I played for Chelsea &amp; got capped for THREE countries, now I'm in non-league https://t.co/GJCfIq9vjb";;sport
64;['1631443955114991617'];1631443955114991616;"@DennisCromptom @zamardzahid @MsHafsaQureshi Agree. 
The fact is that anal sex between men in Afghanistan &amp; Pakistan is almost a national sport.  I’m not sure how prevalent it is in the UK Pakistani community? But Quranic dogma  decries homosexuality; best to maintain integrity and drop the subscription to Islam.";;sport
65;['1631443950417620992'];1631443950417620992;@good_guy231 @SnoogThe @telegraph_sport @BuzzRothfield It’s a shame the injuries caught up with him. Canberra had to make the decision to move on though. The risk/reward ratio just wasn’t in their favour anymore.;;sport
66;['1631443950048354305'];1631443950048354304;hockey is  best sport;;sport
67;['1631443946227245056'];1631443946227245056;"RT @angnoirs: #MLBS5Spoilers 
if there’s one thing that will never change, no matter what universe we’re in, its gabriel tossing children a…";;sport
68;['1631443939407597569'];1631443939407597568;RT @ChrisWheelerDM: Exclusive: Man United stars will land £485,000 each if they seal a stunning quadruple, having already pocketed £65k for…;;sport
69;['1631443929026494465'];1631443929026494464;RT @ThisNotCom: Imagine buying the rights to a sport and your biggest sports analyst actively dismisses it.;;sport
70;['1631443926442811393'];1631443926442811392;"@MMAFEEN_ I can’t say I’m a fan of either, Curtis Blaydes is my guy but Im rooting for Gane on Saturday. Jon has annoyed me too much during my time watching this sport. 

The wrestling is what I think will make the difference, I hope Gane has made some major improvements";;sport
71;['1631443926195339264'];1631443926195339264;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
72;['1631443916783251457'];1631443916783251456;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
73;['1631443912370913280'];1631443912370913280;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
74;['1631443907421560832'];1631443907421560832;Chelsea missing Champions League won’t stop £50m-rated star joining in summer https://t.co/TOjd1Ia0Q5;;sport
75;['1631443904955396096'];1631443904955396096;"AEK preparing for OFI clash as they look to keep the pressure on Panathinaikos.
https://t.co/YWbmnbx245";;sport
76;['1631443902556430337'];1631443902556430336;"Evidence husband important plan star effort sport.
#自慰 #干爹 #换妻 https://t.co/YAGcRIFIyP";;sport
77;['1631443898735161346'];1631443898735161344;The greatest sport run by the dumbest people. https://t.co/lmd0cHqhQa;;sport
78;['1631443896717697025'];1631443896717697024;Cody garbrandt retired from the sport after his loss tonight. #UFC285 https://t.co/sjBpPGIuCr;;sport
79;['1631443891969728512'];1631443891969728512;"RT @ShukriWrights: Shame on @FirstTake @MollyQerim &amp; @stephenasmith on the gross disrespect of the NHL and the #NYR on the show today when…";;sport
80;['1631443885581819907'];1631443885581819904;College Basketball is such a silly little sport;;sport
81;['1631443882658414594'];1631443882658414592;RT @nathenmikeuxl: LeBron KD and Steph are the only superstars to me. Their brand transcends the sport and they're the standard in the NBA.;;sport
82;['1631443877419708417'];1631443877419708416;@SpittinFacts40 @awfulannouncing He’s not particularly knowledgeable about any sport. Entertainer, not a sports personality.;;sport
83;['1631443875708694529'];1631443875708694528;RT @SaraCivian: People are being so dramatic about this lol. It's one show not an entire network's opinion and let's not kid ourselves Hock…;;sport
84;['1631443874257465344'];1631443874257465344;@TalkTHFC__ @footyinsider247 Multi-sport except football 🤦‍♂️;;sport
85;['1631443869446422530'];1631443869446422528;"RT @VipArsenal: Sambi Lokonga:

""He (Vieira) promised me minutes. If I wasn’t going to be given any, I would have preferred to stay at Arse…";;sport
86;['1631443867168829441'];1631443867168829440;Do not buy @GoPro 10 Black! The first time I used it in a water sport and the front screen ended up with water in it! HOW?? This is apparently a common problem, Google it! #buyerbeware #complaint #donotbuy @NewYorkStateAG;;sport
87;['1631443866707456004'];1631443866707456000;"@AABonNBC c/o 2025 TE from South Carolina. Started &amp; Lettered 5A varsity ball as a Freshman &amp; Sophomore. 3 sport athlete (football, basketball, track). 3.85 GPA #BROCKSMASH team first always https://t.co/OMMthmno8U";;sport
88;['1631443852576866304'];1631443852576866304;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
89;['1631443844611948551'];1631443844611948544;@DeadlineDayLive @sport Enrique will be perfect. Possession football. Favoritism is one thing I don’t like about him. But he’s a good Coach;;sport
90;['1631443841927585792'];1631443841927585792;@Record_Sport @Daily_Record Ye are a liar now ye didn’t want to stay anyway when ye leave ye can fk off I for done care about ye 🇮🇪🇮🇪🟢⚪️🟠🇮🇪🇮🇪;;sport
91;['1631443837380952064'];1631443837380952064;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
92;['1631443836592594944'];1631443836592594944;"About to talk about Women in Sport in leadership roles on the Convo Hour with @RichelleHunt.  Some great guests, including @SusanAlberti1, former Vice President of @westernbulldogs!  Tune in now on ABC Local Radio across Victoria! 
(And GO DOGS! 🔴⚪️🔵)";;sport
93;['1631443834310918144'];1631443834310918144;RT @indigowilling: Don’t forget to watch this awesome video with some of the innovators in sport, inclusion and disability talking with @Gr…;;sport
94;['1631443821618950144'];1631443821618950144;"Alaska High School Boys Basketball 2023
Today Thursday 2th, March 2023 @ 5:30pm
Napaaqtugmiut vs Davis-Romoth 🔴Live
Live Broadcast Here🔛https://t.co/d3GqEP55V3
The Napaaqtugmiut (Noatak, AK) varsity basketball team has a neutral tournament game vs. Davis-Romoth (Selawik, AK)";;sport
95;['1631443814459256832'];1631443814459256832;"Our @DonnieandDhali #Bet99 banger is live! 

Check out our exclusive pick now and get involved with every game at #Bet99 

https://t.co/AUMuFkS3TL https://t.co/EGa3iyyc8x";;sport
96;['1631443813456650240'];1631443813456650240;RT @NotAssangesCat: We all know damned well that the only thing she cares about is that she got to kill *something* that day. Dog, wolf, wh…;;sport
97;['1631443810520813568'];1631443810520813568;"sport neurair https://t.co/MY63VKS3HU 
#灰产 #跑分 #调教 #网赚 #刷单 #灰产 #熟女 #文爱";;sport
98;['1631443797694619648'];1631443797694619648;"Thìs is how other clubs, not just the Manchesters, RMs, Bayerns of the world win honours.
Club players with this attitude.
Not with the Jack Grealish's of the world who bascally play just for themselves.
@emimartinezz1 - Villa legend 
#UTV 💜💙
https://t.co/hWvoXLsF7u";;sport
99;['1631443786059374594'];1631443786059374592;"RT @Blazfyshop: 💪Great for toning thigh muscles while sitting at your desk at work 🖥️, or even watching TV on the couch.👩‍❤️‍💋‍👨
🛒GET YOURS…";;sport
100;['1631443778736095234'];1631443778736095232;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
101;['1631443778207903744'];1631443778207903744;"RT @APTNNews: Ethel Blondin Andrews calls federal politics 'a blood sport.' 

Back in 1988, she became the first Indigenous woman ever elec…";;sport
102;['1631443777289347072'];1631443777289347072;RT @EvolvingEmpathy: Not a Spectator Sport 😬🫣🤭😂💟☮️ https://t.co/X9OcEZrde5;;sport
103;['1631443761665384454'];1631443761665384448;"RT @F1: MEET THE 2023 F1 DRIVERS 👋
 
Lewis Hamilton
Drives for: @MercedesAMGF1 
Fast Fact: Has more wins and pole positions than any driver…";;sport
104;['1631443753503191041'];1631443753503191040;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
105;['1631443750298742786'];1631443750298742784;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
106;['1631443743537606659'];1631443743537606656;"@blwizegrl Who paid for the McDonalds the handpicked followers got? Trump said “We”, uh huh. He paid for nothing.  Classless photo shoot &amp; he did sport the Jim Jordon no tie attire.";;sport
107;['1631443743386800131'];1631443743386800128;"I’ve seen it fail year after year because guess what, for all these “bright, forward-thinking, analytic” minds that run every sport now who try their damndest to tell us their way is the only way; it still relies on chance.";;sport
108;['1631443742329536513'];1631443742329536512;RT @ArabNewsSport: . @FCBarcelona won the first battle against rival @realmadriden on Thursday, picking up a 1-0 win in the first leg of Sp…;;sport
109;['1631443739888746496'];1631443739888746496;"RT @TheFarqo: ""Brisbane Roar’s dream of relocating to a purpose-built boutique stadium is edging closer to reality, with the club in negoti…";;sport
110;['1631443733626466304'];1631443733626466304;RT @magnetbrain: I’m a Paralympic champion and the fastest swimmer with disability in the world. But I’ll never be good enough to be an Oly…;;sport
111;['1631443725527183360'];1631443725527183360;"2023-03-03 07:57:47
💌😝💫🤏🥰
Generation bring response sport present class.";;sport
112;['1631443722834509824'];1631443722834509824;"RT @CoachJTAyers: High School Athletes quitting their team sport for a part-time job never sits well with me. 

You have your whole life to…";;sport
113;['1631443722142466048'];1631443722142466048;"RT @LivEchoLFC: FSG motivation for Liverpool 'sale' talk revealed as Mike Gordon admission made #LFC 
https://t.co/IRgH04hmQr";;sport
114;['1631443721647452160'];1631443721647452160;@nick_field90 there was a show on MTV where claymation versions of the hottest celebs killed each other for sport;;sport
115;['1631443709798539264'];1631443709798539264;College basketball is an extremely normal sport. https://t.co/8vZlsigTwX;;sport
116;['1631443708242427905'];1631443708242427904;RT @MailSport: Wout Weghorst is more useful to Man United than Cristiano Ronaldo ever was | @ChrisWheelerDM  https://t.co/huZNI3IEk1;;sport
117;['1631443706111750145'];1631443706111750144;RT @JudyMurray: This is why we need female role models in every sport. If you can see it……;;sport
118;['1631443704727875584'];1631443704727875584;"After a couple of big results last week in the opening weekend of Super Rugby 2023 it's time for round two. 

Today FM Rugby expert John Day breaks down the week ahead.

#SuperRugbyPacific #sport #NZR

https://t.co/oVytNABHU5";;sport
119;['1631443699421913090'];1631443699421913088;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
120;['1631443697563828224'];1631443697563828224;RT @nathenmikeuxl: LeBron KD and Steph are the only superstars to me. Their brand transcends the sport and they're the standard in the NBA.;;sport
121;['1631443695428853765'];1631443695428853760;"RT @NHPUKOfficial: Black this , black that , black everything but white. @changenameagain 
https://t.co/LmMZ2fNGm0";;sport
122;['1631443693344522240'];1631443693344522240;"@walton_boys @GeorgeWaltonAD @georgewalton @giaasports @Sports_Walton @KyleSandy355 Follow link for watch  
🎥 https://t.co/nxgzTBY8ot";;sport
123;['1631443689657516033'];1631443689657516032;@JayskerPoaching I know you all are used to the rules in the sport with the funny shaped ball out there, but In what world do you think this is evidence of a defensive foul? Defender is literally straight up, arm extended into his chest. https://t.co/N9dV5YDIzL;;sport
124;['1631443687053082625'];1631443687053082624;"😝🤨💋🥰🤐 
Culture player number give sport happen pretty. 
#银行卡 #收银行卡 #租银行卡 #公户 #收公司户 #租公户 https://t.co/y6xlhG7jT7";;sport
125;['1631443682980143104'];1631443682980143104;RT @XFLRoughnecks: “Player 54” is more  than just a slogan. The obsession these guys have with this sport is what makes this team so great.…;;sport
126;['1631443671793934337'];1631443671793934336;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
127;['1631443669403222017'];1631443669403222016;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
128;['1631443666756591620'];1631443666756591616;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
129;['1631443637308469249'];1631443637308469248;"RT @BBCNews: Azeem Rafiq says he ""clearly"" recalls Michael Vaughan making an alleged racist comment in 2009 https://t.co/i9zApPKQ05";;sport
130;['1631443628416696320'];1631443628416696320;RT @SpeedStacksInc: Sport Stacking in the Heartland. Thanks @WaukeeCSD and Coach Roberts of Waukee, IA for putting on a great event!  Inter…;;sport
131;['1631443627476934656'];1631443627476934656;@BleacherReport A sport in my books;;sport
132;['1631443625757356032'];1631443625757356032;@PerryRonayne @StokeyyG2 What… that sport that you can be offside on 🤔;;sport
133;['1631443608527093761'];1631443608527093760;RT @mymixtapez: For $500 Million you have to beat one star in their respective sport, in a 1 on 1 match, who you choosing? 🏀🥊⚽️ https://t.c…;;sport
134;['1631443606530666497'];1631443606530666496;@BravesAshland Speed baseball - a new sport;;sport
135;['1631443606438309893'];1631443606438309888;"How bad is your ""sport"" when a 35 year old dealing with numerous legal issues (DUI, domestic violence, battery, firearm violations, failed drug tests) who has not competed in over 3 years comes back and gets a shot at the heavyweight ""championship""?";;sport
136;['1631443606123737088'];1631443606123737088;RT @aldotcom: U.S. Sen. Tommy Tuberville is the driving force behind legislation that could upend protections for transgender student athle…;;sport
137;['1631443605981130753'];1631443605981130752;RT @extremalchiki: Public workout in the from of few lads #outdoor #public #gay #sport #short #feet #dickflash https://t.co/P76V4ean88;;sport
138;['1631443605310042113'];1631443605310042112;"💥💌😀😄🤐
Company police sport past.
  #宝鸡  #鹿泉  #琼海 https://t.co/l9zCcdh8j3";;sport
139;['1631443605297541122'];1631443605297541120;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
140;['1631443597882015747'];1631443597882015744;"RT @RobertRostek: Sport and diplomacy. Football ⚽️ and the Kingdom 🇸🇦.
Finally with our national football team player, Grzegorz Krychowiak…";;sport
141;['1631443594304188421'];1631443594304188416;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
142;['1631443593360449538'];1631443593360449536;RT @caramel_cactus: Avery's a good sport and happily volunteers for this meme, bless her 🐇 https://t.co/1FhhStUWT6;;sport
143;['1631443584032407553'];1631443584032407552;RT @irishnewssport: Brendan Crossan: Derry footballers the best coached team in the country via @irishnewssport https://t.co/sbu362cuRO;;sport
144;['1631443583856439297'];1631443583856439296;RT @bootyIettuce: I need a lot of energy to pound your pussy, it could dead ass be a sport;;sport
145;['1631443578831478789'];1631443578831478784;RT @tizlad: Once again more lies from FSG. Gordon didn't go back to help with a sale, he's looking to retire. It's all a big bluff. When th…;;sport
146;['1631443564377829381'];1631443564377829376;RT @MeckButterz: This was so awesome. Thank you @callum_ilott and @GPSTPETE for the time. First ever live interview and while I was definit…;;sport
147;['1631443559063625729'];1631443559063625728;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
148;['1631443555917918208'];1631443555917918208;@LouieBellina He knows basketball, but he's ignorant about hockey. Doesn't care about it. Disgraceful what happened. Gotta give props to @RealMichaelKay. It's his 4th sport, but he STILL brought it up.;;sport
149;['1631443552147320832'];1631443552147320832;One of the biggest shows on ESPN, which by the way owns the rights to broadcasting and coverage of the NHL, basically just said hockey doesn’t count as a sport. Stephen A if you are the friend of Bettman I’m sure he is not appreciative of the way you pushed it aside;;sport
150;['1631443544756895744'];1631443544756895744;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
151;['1631443523726876673'];1631443523726876672;RT @totalBarca: Henry on TyC Sport: “I already said it: everyone is afraid of Madrid and Madrid is afraid of Barça. They have not even been…;;sport
152;['1631443504294506498'];1631443504294506496;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
153;['1631443493263491073'];1631443493263491072;"RT @ManUtdMEN: Erik ten Hag knows how he can solve Sir Alex Ferguson's main Manchester United concern #mufc 
https://t.co/xAjccQmnj5";;sport
154;['1631443491975753729'];1631443491975753728;RT @FabrizioRomano: Hakan Çalhanoglu on new deal almost done with Inter: “I’m proud to stay here, I want to continue at Inter”, tells Gazze…;;sport
155;['1631443490352644097'];1631443490352644096;"RT @F1: This is no ordinary sport 🔥

2023, we're ready for you!!! 💪

#BahrainGP #F1 https://t.co/kivGA4MdNn";;sport
156;['1631443490335780865'];1631443490335780864;5. Did I mention punching Galen Weston in his billionaire dick? This should be our new national sport. Fuck that craven, profiteering, oligopolist bastard in the eye with a stalk of $4.99 celery.;;sport
157;['1631443488972722176'];1631443488972722176;"RT @Brink_Thinker: An  Olympic Sport I could watch 

 https://t.co/REngBfR4tn";;sport
158;['1631443485810126848'];1631443485810126848;FATHIN Fashion Dog Clothes Adidog French Bulldog Pupreme Shirt Dog Windbreaker Sport Retro Dog Hoodies Pet Clothes S-5XL #ilovemycat #pup https://t.co/YpK5xDbqIc https://t.co/e6zLoOXYta;;sport
159;['1631443485340344322'];1631443485340344320;@averyzaretsky They don’t count lol. guys cover the softest sport in the world in basketball but saying the rags and hockey don’t count…..when are they gonna take first take off the air;;sport
160;['1631443483763306497'];1631443483763306496;RT @MailSport: BREAKING 🚨 Barcelona are BANNED from summer transfer market https://t.co/3pkODvrvnE https://t.co/D5gA63YfC9;;sport
161;['1631443474988912641'];1631443474988912640;@JWashingt1_ @LSUBarstool No but she can change the game just by being in tha floor. I totally wish tha bayou Barbie would’ve claimed it but its hers to lose for the next two years. Boston and SC got the history on their side and that’s usually how it goes in every sport. Best player on best team gets nod;;sport
