;edit_history_tweet_ids;id;text;withheld;intent
142;['1631081668420198402'];1631081668420198400;In this video, two characters are smoking a joint while conversing about its effects and legality. The characters discuss the taste and experience of smoking while expressing surprise that students at school also smoke. Movie: Im Juli  (2000) #movies #cannabis;;movie
143;['1631081667342516224'];1631081667342516224;"RT @hinata1st: from The Last: Naruto the Movie

#HinataHyuga #ヒナタ #日向ヒナタ https://t.co/2LNwPuf3Ul";;movie
144;['1631081665492598785'];1631081665492598784;"I just entered Young Sheldon’s “SHAZAM! FURY OF THE GODS"" $5000 #Sweepstakes so can you! Watch weekdays thru March 17 for a chance to Win the $5000 Grand Prize! You’ll also be entered to win $500+ a prize pack or 1 of 500 pairs of Movie Tickets! Go To  https://t.co/O8VfNctvR4";;movie
145;['1631081665173790721'];1631081665173790720;"RT @nickyotissmith: Cocaine Bear should’ve been a good “poster movie” (Harold and Kumar Go to White Castle; Dude, Where’s My Car?; Shallow…";;movie
146;['1631081664796581888'];1631081664796581888;"@Hello_Gbo_02 @PotatoFilms2 the best I can find on this is that Oda was the Executive Producer on the movie 

so we don't know to what extent he was actually involved in the creative decisions and writing

I could be wrong but I can't find anything further than that";;movie
147;['1631081664276201472'];1631081664276201472;RT @People_Are_Geek: Despite negative reviews, Ant-Man 3 screenwriter Jeff Loveness stands by the film, saying critics are wrong. Find out…;;movie
148;['1631081662988816384'];1631081662988816384;RT @Guslivesagain: give her a live action movie https://t.co/ENl0DRayzp;;movie
149;['1631081661461852160'];1631081661461852160;love dont cost a thing that movie so corny to me bro omg https://t.co/3998RhZ9Bm;;movie
150;['1631081661394829315'];1631081661394829312;I just realized there was a Terminator reference at the end of the Puss in Boots movie-;;movie
151;['1631081656747433984'];1631081656747433984;"Holy Barbara Streisand Effect. This article is brutal and disturbing. They burned the entire budget of 'Batgirl' only to start over without a ""feminist lens.""

And sure enough they did ...
https://t.co/hM1cj8NsNZ";;movie
152;['1631081654683942914'];1631081654683942912;Another movie clip sold via #Adultwork.com! https://t.co/jeOpGnmets Panty compilation JOI for panty fetishists;;movie
153;['1631081654101106689'];1631081654101106688;this feels like the start of a movie i’ve seen before…;;movie
154;['1631081651311714304'];1631081651311714304;RT @SaiyanScholarGT: I love Super Saiyan 3 and the fact it has its own MOVIE as the Big Dog.🔥 https://t.co/XqVxUzlzUW;;movie
155;['1631081646530383873'];1631081646530383872;"🥰💘💫🤐👋 
Scientist but movie contain involve suggest fire. 
#银行卡 #收银行卡 #租银行卡 #公户 #收公司户 #租公户 https://t.co/LEuxqHFJ53";;movie
156;['1631081645833965570'];1631081645833965568;RT @TheDreMacShow: This is literally the worst take of my morning!! William Hurt died and guess what not only did they recast they’re doing…;;movie
157;['1631081644307144707'];1631081644307144704;RT @madamayo_: If you see that Emeka acting quiet in any movie, just know say na scam! Werey ni bo bo yen mehn!;;movie
158;['1631081644042997760'];1631081644042997760;"RT @FreddyInSpace: A fusion of Jaws &amp; Moby Dick, ORCA (1977) is still one of the best ""animal attack"" movies out there. What sets it apart…";;movie
159;['1631081642449068033'];1631081642449068032;"RT @GenesisJam_: where does this frame come from

he does NOT show patrick they’re still a day away before mr krabs is fried in the movie h…";;movie
160;['1631081642013134848'];1631081642013134848;"RT @ImMKR: read my full report - ""For example, a #SalmanKhan or an #AkshayKumar movie won't run more than one show in TN. Many theatres ran…";;movie
161;['1631081641861890055'];1631081641861890048;RT @TheRealCAmyRose: Wish they made a sequel to this movie;;movie
162;['1631081641501421570'];1631081641501421568;RT @bloomingsummers: my movie star 💫 https://t.co/tMvrsgqunq;;movie
163;['1631081638342848512'];1631081638342848512;"RT @finitefilmsldn: MY HOUSE exclusive clip - pre-order now:

Apple TV: https://t.co/dsXetXzmv7

Carla lives locked in her house with her t…";;movie
164;['1631081633972465667'];1631081633972465664;"An episode of #TheMandalorian is typically as long as a small quarter of a Star Wars movie, and visually there's also a quarter of a Star Wars movie's budget on screen.

The work on the special and visual effects is sumptuous. https://t.co/MsaggZtVMA";;movie
165;['1631081633951498242'];1631081633951498240;RT @cheyenneisround: EXCLUSIVE: Sam Levinson's The Idol, starring The Weeknd and Lily-Rose Depp, has gone off the rails, 13 sources claim.…;;movie
166;['1631081633909448706'];1631081633909448704;💖↑Sample Movie↑💖 https://t.co/tBrWkJpiBT;;movie
167;['1631081633829859328'];1631081633829859328;💖↑Sample Movie↑💖 https://t.co/HisHL0POx4;;movie
168;['1631081633809063937'];1631081633809063936;💖↑Sample Movie↑💖 https://t.co/xyiI1QFEoE;;movie
169;['1631081633716772868'];1631081633716772864;💖↑Sample Movie↑💖 https://t.co/jQsQZ3QYuG;;movie
170;['1631081631632039937'];1631081631632039936;RT @TheDouggernaut: Cate Blanchett going from Tar to starring in the Eli Roth Borderlands movie is arguably a worse fate than what happens…;;movie
