;edit_history_tweet_ids;id;text;withheld;intent
57;['1622384502168514560'];1622384502168514560;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
58;['1622384498812796929'];1622384498812796928;"@Isaacsos_ AGREE, I think this is the first thing I watched Josh in since ""Tad Hamilton"" and I was missing out. I thought he was soooooooooo fine. Love LOVE the way he looked at JLo throughout the whole movie. Total relationship goals.";;movie
59;['1622384497655271425'];1622384497655271424;@JemimaLives @Ikeyraw1977 @PHLCouncil @cindybassphilly Great reference!!!!!  From the movie, Stripes. for those of you too young to remember;;movie
60;['1622384497051435009'];1622384497051435008;"…🌷 𝙚𝙚𝙮𝙖𝙣𝙖𝙘𝙖𝙙𝙨 𝙞𝙨 𝙣𝙤𝙬 𝙤𝙥𝙚𝙣 !

i’m accepting 𝗿𝘂𝘀𝗵 and 𝗻𝗼𝗻-𝗿𝘂𝘀𝗵 𝘁𝗮𝘀𝗸𝘀

send me a message for inquiries! 💌

t. lf client essay position reflection insight reaction paper movie review art review critique paper sanaysay write up creative task";;movie
61;['1622384497017716736'];1622384497017716736;@CunananEnzo she is in young bess! her and edward seymour are supposed to be the villains but they’re actually the only characters in the whole movie that speak sense;;movie
62;['1622384493918134272'];1622384493918134272;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
63;['1622384490424446976'];1622384490424446976;"Just watched @meetM3GAN and boy wasn't it a good movie. I just loved it. I was so immersed that I forgot to blink the entire run-time. 
87.43/100.00 (sci-fi, Horror).";;movie
64;['1622384485747625985'];1622384485747625984;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
65;['1622384483587555328'];1622384483587555328;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
66;['1622384480856965121'];1622384480856965120;@ProfTrashBag everything from after he broke open the vault clears literally every movie ever made in the past decade i am not exaggerating;;movie
67;['1622384478516645895'];1622384478516645888;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
68;['1622384473022124040'];1622384473022124032;RT @akiiame: I know this was meant to point out how generic the poster looks or whatever, but it made me realize and appreciate that in all…;;movie
69;['1622384472422289409'];1622384472422289408;Were you the kind of nerd to read Harry Potter before the movie came up?;;movie
70;['1622384472162172929'];1622384472162172928;RT @CultureCentral1: Ryan Coogler’s wife paid for his first movie writing software that costed $300 when he didn’t have the money to pay.…;;movie
71;['1622384471952465922'];1622384471952465920;If you can talk at a normal and respectful volume for your fellow patrons you should get to riff with your boys about the movie, don’t just be having a conversation about whatever;;movie
72;['1622384471847669761'];1622384471847669760;RT @__theantihero__: TAYLOR SWIFT IS IN THIS MOVIE WHAT THE https://t.co/YIu4HyuH52;;movie
73;['1622384471293952002'];1622384471293952000;@chartdata @taylorswift13 SHE MADE A MOVIE! IF SHE DIDN'T WIN IT WOULD BE ROBBED!! https://t.co/oxFBje6OXY;;movie
74;['1622384464956473344'];1622384464956473344;@CodyLeachYT I like listening to some of Shapiro's stuff. I don't always agree, but I'll still listen. As for his movie reviews, I've disagreed more than agreed.;;movie
75;['1622384463534772224'];1622384463534772224;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
76;['1622384462460866562'];1622384462460866560;One has finite life...the other lives on...we have seen this movie in Asia multiple times...Japan, China, Korea, Taiwan, now india...productivity is an outcome of macro policies...Most EMs don't care about that....what are my exports, what is ca deficit, how can I remedy that...;;movie
77;['1622384461878005760'];1622384461878005760;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
78;['1622384459168321536'];1622384459168321536;@damnablebell tbf why wouldn’t there be a fandom for a critically-acclaimed animated movie that’s also a nostalgia piece for millennials and zoomers alike?;;movie
79;['1622384457591447553'];1622384457591447552;RT @Douglas3041: @sportsrage Holy Stuttgart that’s hilarious gabe. Just watched ET with my young daughter. Started out scared. Then she wan…;;movie
80;['1622384455414317056'];1622384455414317056;Amazing movie 10/10 https://t.co/UbBZW254gG;;movie
81;['1622384455242358785'];1622384455242358784;Y’all some scary ass hoes cause this plot was so fucking good but the movie was fucking ass. I woulda sliced that big old bitch up like a tomato, them hoes was young and weak like she said. https://t.co/XyzrAjdPfC;;movie
82;['1622384454877564930'];1622384454877564928;"I understand this is a pre-written book but the movie missed in so many ways. The writers didn't think big. We have a movie set in the end of days, we have the 4 horsemen. We have the savior of the world. This movie could have gone spectacular places. It didn't.
#KnockAtTheCabin";;movie
83;['1622384454265085952'];1622384454265085952;RT @Foywonder: What is the most satisfying scene if all of Godzilla movie history and why is it this one? https://t.co/B7iGCE6nYe;;movie
84;['1622384452033982465'];1622384452033982464;@itzstravis @zmullis That movie is fire!;;movie
85;['1622384450959990785'];1622384450959990784;RT @crookedseven: @princessxemnas She’s very pretty but she’s NOT Tiana 😭😭😭💀💀 Disney really has their hits and misses on casting cause the…;;movie
86;['1622384446690172931'];1622384446690172928;I AM WATCHING THE MOVIE FROZEN TONIGHT.;;movie
87;['1622384446681874433'];1622384446681874432;Movie n blunt my room dark asf with the tv on.;;movie
88;['1622384446052728835'];1622384446052728832;"RT @digimeng: I made a modern Super Mario 64 cover in style of theatrical poster of the upcoming movie.

#SuperMarioBrosMovie #supermario64…";;movie
89;['1622384444945596416'];1622384444945596416;That's quite the movie review. https://t.co/8ZLJ020pJS # via @HuffPostEnt;;movie
90;['1622384443557036032'];1622384443557036032;Watching The Reading and Sky is pissing me off. She been weak this whole damn movie. Girlllll get tf up.;;movie
91;['1622384441522888707'];1622384441522888704;"RT @brand_lukk: I hope that this is how he learns not to fall asleep watching a movie 😏📺🎞
New Discount 🤗5️⃣0️⃣% OFF join now 😏 https://t.co…";;movie
92;['1622384435541774336'];1622384435541774336;RT @financemose: @FightHaven Coldest movie line ever! https://t.co/pCwltMzD4u;;movie
93;['1622384434946220033'];1622384434946220032;RT @DragonCobolt: You fucking turned the Gorn into the xenomorph, you dumb hacks! And, like, even the xenomorph is less fucked up than what…;;movie
94;['1622384434652581888'];1622384434652581888;@coryr__ @jordanbpeterson @GadSaad Well what are your pronouns or who do you want to be?  A whale a dog a cat a wolf like the movie!  Come on now!;;movie
95;['1622384433989812230'];1622384433989812224;"RT @digimeng: I made a modern Super Mario 64 cover in style of theatrical poster of the upcoming movie.

#SuperMarioBrosMovie #supermario64…";;movie
96;['1622384433817952257'];1622384433817952256;"RT @MichaelWarbur17: SMOKEY AND THE BANDIT (1977)

On a budget of $4.3m this movie grossed $126m domestically in the United States.
Only St…";;movie
97;['1622384432488267776'];1622384432488267776;@Big6domino Plus. Kareem was in a Bruce Lee movie.  I mean THAT is a GOAT;;movie
98;['1622384425949331456'];1622384425949331456;@HorrorLovesBeth Dawn of the Dead from (1978). Just perfection as a horror movie. I’ve probably watched it 100 plus times;;movie
99;['1622384423281860608'];1622384423281860608;This truly feels like a classic Godzilla movie made in the style of an American blockbuster. Any flaws are ones that just kinda come with the territory. I wouldn't change a thing. https://t.co/FtCa8xAdpb;;movie
100;['1622384419699933185'];1622384419699933184;horror movie discourse is very funny to me bc i will never ever ever watch any of these;;movie
101;['1622384417355472898'];1622384417355472896;"RT @brsEcoOfficial: What is Barunson Labs building? 🧶

- ContentFI centered around users and creators
- Leveraging the art, music, movie an…";;movie
102;['1622384417175113731'];1622384417175113728;"🙈 #movie #starlord #gotggame #GRAMMYs #BlackFriday #InternationalRaccoonAppreciationDay 
Source: https://t.co/YGcWuJNg14 https://t.co/CvJZIyfXU8";;movie
103;['1622384416126279681'];1622384416126279680;"The cool thing about episode 3 of The Last of Us is that even someone who hasn't watched the first two episodes, or has no interest in the series overall, could nonetheless enjoy this 75-minute short movie love story.
#TheLastOfUs #TheLastOfUsHBO";;movie
104;['1622384414494982144'];1622384414494982144;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
105;['1622384412594737152'];1622384412594737152;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
106;['1622384411252764672'];1622384411252764672;@jazzmomm Youngest picks today for fam movie night and dinner. Looks like I’m cooking up a drive to chipotle.;;movie
107;['1622384410132627456'];1622384410132627456;RT @dklmarxist: Not having seen it yet I’m gonna go ahead and bet that is not the point of the movie;;movie
108;['1622384408693989378'];1622384408693989376;Snaps if you didn’t break out the binoculars when pandemic boredom set in. 🙌🏼 You have more self restraint than me. And now you’re probably doing productive, normal things not getting ready to be the character that everyone KNOWS is getting killed off in a horror movie #booktok https://t.co/U2AQDAt3Px;;movie
109;['1622384407721168896'];1622384407721168896;"RT @itisprashanth: #Dada Trailer - Gut feels good while watching it ! 

Looking forward to a solid movie ! https://t.co/G0QF71GOvv";;movie
110;['1622384406303330308'];1622384406303330304;"am i stupid, i didn't really get what knock at the cabin was trying to say. like at all. if it's a fun, ""crazy premise"" movie it should've been more fun tonally.";;movie
111;['1622384405699502080'];1622384405699502080;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
112;['1622384405367984130'];1622384405367984128;"RT @DCU_Direct: Only two actors have been confirmed for the new #DCU so far:

- Viola Davis as Amanda Waller
- Sean Gunn as Weasel

Full de…";;movie
113;['1622384405036814336'];1622384405036814336;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
114;['1622384397872943105'];1622384397872943104;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
115;['1622384397528727554'];1622384397528727552;"@DougHBoy1917A @Steve_Sailer Plus how does Mexican fit into a sea of Irish Italian and Jewish mobsters?  

I’m gonna tell Bugsy Seigel my grandma is Jewish when I look like an extra in A Sergio Leone movie?";;movie
116;['1622384396283133952'];1622384396283133952;"Every time I see Pete Buttigieg on TV, I am reminded of a line from a movie I worked on during my summer internship at Showtime.
Someone makes the comment that the protagonist ""is very bright."" The response is ""He speaks well.""

That's Buttigieg. ""He speaks well.""
Empty suit.";;movie
117;['1622384395306041344'];1622384395306041344;@GrahamAllen_1 @jerrytabor7 1st of all this is not appropriate for the audience it is intended for. slavery is much more complex than slaves built this country. When kids get older and even dome adults might learn more from watching a movie like Amisted for a more historically correct representation.;;movie
118;['1622384393938419718'];1622384393938419712;RT @Snowdrop010101: @MeghUpdates Upcoming Batman movie https://t.co/B2XJmHYFzF;;movie
119;['1622384393879965696'];1622384393879965696;@MattClarkReport @JebraFaushay Christina Pelosi.  Movie maker… hello.   Oops. Remember Nancy speaking into a phone that wasn’t a live call!?;;movie
120;['1622384393288404992'];1622384393288404992;RT @itisprashanth: #AK62 - Director Vishnu vardhan not in the race , he has already committed a project for @BeingSalmanKhan and working si…;;movie
121;['1622384391518584832'];1622384391518584832;RT @OurNewHomecoach: Imagine if colonialism wasn’t a thing. Could someone make a movie or write a series of novels based on that please?;;movie
122;['1622384391300255749'];1622384391300255744;RT @OhTheSunnySide: Also I will never agree that the girls in goofy movie don’t look like dogs.I think people just see lipstick and womanly…;;movie
123;['1622384389521817601'];1622384389521817600;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
124;['1622384388603248640'];1622384388603248640;RT @AincradNews: Hey Guys I Posted A Clip Of The Movie For Scherzo If Anyone Wants To see It It just The Bath Scene It’s The Only Clip I’m…;;movie
125;['1622384387349250048'];1622384387349250048;@TrueGamer1111 Nope, this is still in the top 3 best looking games of this generation. Its a real time pixar movie;;movie
126;['1622384387273768962'];1622384387273768960;"RT @TheOtaking: The author of ""Howl's Moving Castle"", Diana Wynne Jones, about the movie adaptation of her book by Hayao Miyazaki. https://…";;movie
127;['1622384386602582016'];1622384386602582016;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
128;['1622384382714454019'];1622384382714454016;"RT @NireFuster: I watched the furry movie it was good 🦊

#TheBadGuys https://t.co/uv6QOuhgX7";;movie
129;['1622384378662866950'];1622384378662866944;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
130;['1622384377962586112'];1622384377962586112;RT @misscjmilesx: My movie is out 🤗📼‼️ @Brazzers 🍿 https://t.co/sphf5zvP9k;;movie
131;['1622384375194157059'];1622384375194157056;RT @poisonivyyyyyy_: people like this exist in Hollywood and yet movie fans choose to shit on Austin Butler because of his VOICE;;movie
132;['1622384373235388423'];1622384373235388416;RT @neatsaux: god i love this movie https://t.co/v53qNpSRvn;;movie
133;['1622384372967165953'];1622384372967165952;"…🌷 𝙚𝙚𝙮𝙖𝙣𝙖𝙘𝙖𝙙𝙨 𝙞𝙨 𝙣𝙤𝙬 𝙤𝙥𝙚𝙣 !

i’m accepting 𝗿𝘂𝘀𝗵 and 𝗻𝗼𝗻-𝗿𝘂𝘀𝗵 𝘁𝗮𝘀𝗸𝘀

send me a message for inquiries! 💌

t. lf client essay position reflection insight reaction paper movie review art review critique paper sanaysay write ups creative task";;movie
134;['1622384372887461888'];1622384372887461888;RT @DisneyMovies: Experience Wakanda like never before! Get Marvel Studios' Black Panther: #WakandaForever on Blu-ray Tuesday with these ex…;;movie
135;['1622384372195229698'];1622384372195229696;@yeemyphantom Don’t ever reference the best movie ever to that place 🤢;;movie
136;['1622384372086104064'];1622384372086104064;RT @JAMNPP: Okay I legitimately need somebody to explain to me how this 1937 movie achieved this special effect because HOLY SHIT! https://…;;movie
137;['1622384371821953025'];1622384371821953024;"RT @AfricaFactsZone: Idris Elba has announced plans to build a film studio in Ghana.

He will shoot a movie in Ghana in December. https://t…";;movie
138;['1622384371805175808'];1622384371805175808;RT @amazonmusic: Is this the first time Best Music Video has been awarded to a movie? Because All Too Well is a 10-minute masterpiece 🤩 Con…;;movie
139;['1622384369007575041'];1622384369007575040;"RT @RafaelMovies: “Punch Hole”
new movie with: @rafaelalencar @RafaelAlencarUS https://t.co/5GYiorR1bv";;movie
140;['1622384366906216451'];1622384366906216448;RT @KwakuBoohene: Nah Fr if programming languages were movie titles JavaScript would be “Everything Everywhere All At Once”;;movie
141;['1622384366457339905'];1622384366457339904;sk8 the infinity movie (will cure all my problems);;movie
142;['1622384365018746881'];1622384365018746880;that nollywood movie brotherhood was actually unintentionally funny as hell;;movie
143;['1622384364452470784'];1622384364452470784;"RT @SobaWise: The movie ""Demon Slayer: Kimetsu no Yaiba - World Tour"" made about 1.179.000.000 ¥ at the box office in only 3 days!🔥🔥 https:…";;movie
144;['1622384363689185280'];1622384363689185280;@TheJovenshire I know absolutely nothing about the games. I really liked the movie.;;movie
145;['1622384362015563776'];1622384362015563776;"RT @DerelictsGame: Sorry lad, you won't find any flaws in my defense. 
I learned from the movie 300.

#indiegame #survival #coop https://t.…";;movie
146;['1622384360870780929'];1622384360870780928;"RT @nightstar1201: Iconic Jin in yet to come movie
#JINxColdplay #TheAstronaut #Jin https://t.co/Y0YN039Kmv";;movie
147;['1622384360308744194'];1622384360308744192;,ZUBa  I have never seen the movie.               #湘潭 #郴州                       https://t.co/Vl6qUdeoW1;;movie
148;['1622384360019185665'];1622384360019185664;"RT @DPRIANarchive: ""This just deserves so much more attention. How are people not acknowledging this??"" - Stray Kids' Chan about DPR IAN's…";;movie
149;['1622384359658356738'];1622384359658356736;RT @_JasminePeak: some puss in boots sketches because i am so absolutely in love with this movie 🥺#pussinboots https://t.co/1VRAg28iZK;;movie
150;['1622384359100780544'];1622384359100780544;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
151;['1622384358995775488'];1622384358995775488;@evanfong @kita_yt Ice tea, Smirnoff ice, vanilla ice cream, chocolate ice cream, strawberry ice cream, an ice cream sandwich, dentyne ice, ice age the movie, travelers map of iceland, Tim hortons iced cappuccino, ice age 2, marvel ice man action figure, iso whey protein powder, ice age 3;;movie
152;['1622384358345654274'];1622384358345654272;I still really enjoy this movie. https://t.co/tTtS1anwCj;;movie
153;['1622384354663047168'];1622384354663047168;the fnaf movie (if it decides to ever release xx);;movie
154;['1622384354428174336'];1622384354428174336;@BR4TEXE movie of the year i fear;;movie
155;['1622384352729645056'];1622384352729645056;Did you just show me a picture of objectively the coolest character in fiction and actually ask whether I am going to go watch him merc 20 special ops soldiers with an smg the instant his movie hits theatres https://t.co/By0OABodqM;;movie
156;['1622384352461000711'];1622384352461000704;the super mario movie, obvs;;movie
157;['1622384348883259394'];1622384348883259392;@bacon5237 then i’d hate for you to read my reviews cause I always end it with “so yeah good movie” lmfao;;movie
158;['1622384347742609408'];1622384347742609408;"RT @thebtschart: ""Yet To Come In Cinemas"" ($9.12M) is now @BTS_twt's highest-grossing concert movie at domestic box-office, passing ""Permis…";;movie
159;['1622384345548726273'];1622384345548726272;@DebatingHipHop_ Just watched this! Great movie;;movie
160;['1622384344571453445'];1622384344571453440;@DannyPellegrino I was SO mad that she chose Chris Pine over Tom Hardy in this movie;;movie
161;['1622384344324243456'];1622384344324243456;"…🌷 𝙚𝙚𝙮𝙖𝙣𝙖𝙘𝙖𝙙𝙨 𝙞𝙨 𝙣𝙤𝙬 𝙤𝙥𝙚𝙣 !

i’m accepting 𝗿𝘂𝘀𝗵 and 𝗻𝗼𝗻-𝗿𝘂𝘀𝗵 𝘁𝗮𝘀𝗸𝘀

send me a message for inquiries! 💌

t. lf client essay position reflection insight reaction paper movie review art review critique paper sanaysay write up creative tasks";;movie
