;edit_history_tweet_ids;id;text;withheld;intent
14;['1631444263945789440'];1631444263945789440;RT @thesummerset: We asked our friends @JohnnieGuilbert and @morguemami to star in our new music video…and for some reason they said yes.…;;music
15;['1631444262977175553'];1631444262977175552;"RT @VoteWithARMY: ⏰ | 1/11 ➝ 3/2 2PM (KST)

🏆 | #iHeartAwards - #BestMusicVideo 

1. #YetToCome — 9.7M
2. Left &amp; Right  — 9.7M
3.…";;music
16;['1631444260233904128'];1631444260233904128;RT @adreamlaunching: anw qian kun is a singer, rapper, dancer, and composer who was mentored by the father of cpop, is supported by the kin…;;music
17;['1631444259273609216'];1631444259273609216;"RT @usagitorisavote: iHeartRadio Music Award 2023🏆
  🎞Best Music Video🎞

I'm rooting for #YetToCome as #BestMusicVideo from #iHeartAwards…";;music
18;['1631444258786770950'];1631444258786770944;@BIGHIT_MUSIC So excited!!🙂🌚😍🖤🤍🌊💧🕺💽;;music
19;['1631444258577330177'];1631444258577330176;"RT @JYPETWICE: TWICE &amp; Billboard

Twice Performing 'MOONLIGHT SUNRISE' at Billboard's Women in Music | Billboard Women in Music 2023

https…";;music
20;['1631444258501656579'];1631444258501656576;"@onyxguk Dope new female artist. #GriseldaBlakka Marine Corps Veteran and baller 🏀 that’s different and has a story to tell! #SupportBlackArtist

https://t.co/1Vw6f9hOvN

https://t.co/4m2JmxvdzZ";;music
21;['1631444258258587648'];1631444258258587648;"RT @billboard: .@JYPETWICE backstage at #BBWomenInMusic 💥 

Tune in here: https://t.co/G1tcQRH5i3 https://t.co/0beecBO8uO";;music
22;['1631444257419452417'];1631444257419452416;RT @ven0mgapingh0le: when men laugh in an evil sexy way in music https://t.co/7pJjwFuFhW;;music
23;['1631444256760930309'];1631444256760930304;pop music culture rn kinda in shambles like woah;;music
24;['1631444256647675905'];1631444256647675904;RT @_haaniyah_: This is why r Kelly is trending on that app every other month, people decontextualise music, audio etc from its intended us…;;music
25;['1631444255934644225'];1631444255934644224;RT @ChloeBailey: billboard women in music was so inspiring last night. the girls are runnin things @sza @Latto 💕 https://t.co/BZAF84G2DI;;music
26;['1631444254882156545'];1631444254882156544;RT @ichosevioIence: barbz who dont have apple music, use this to get 3 months free. it’ll help with streaming nicki’s new single. https://t…;;music
27;['1631444254852538369'];1631444254852538368;I cant stop listening to ice spice im a munchkin for life her music makes me feel sooooo pretty;;music
28;['1631444253682401283'];1631444253682401280;RT @imyeonnz: who’s THEE main event at the bb women in music 2023? https://t.co/hsZC9XAXUt;;music
29;['1631444253552578561'];1631444253552578560;RT @stkirsch: Clearly, Justin Bieber still doesn’t realize he’s been vaccine injured and is not getting the proper treatment. Likely won’t…;;music
30;['1631444252918964226'];1631444252918964224;RT @imzarvinnn: the idea of a magnetic healthy relationship mystifies me. oh, to have someone who hates hurting my heart. to have someone w…;;music
31;['1631444252868870144'];1631444252868870144;"RT @BLINKVotingPage: ⛳iHEARTRADIO AWARDS 2022

FOCUS MORE ON WEBVOTE🤺🤺

RT = 1 VOTE
TWT= 1 VOTE

🖇️https://t.co/TfdK9qCIZO

 I vote for #Pi…";;music
32;['1631444251228733441'];1631444251228733440;"TELL US ABOUT YOURSELF

1. Franchesca
2. 💍
3. Undead Ahead 2 by MIW
4. 1000? Idk
5. Wicked Deep
6. ...
7. Fantasy
8. Cats
9. 11
10. 30?
11. People without 🧠
12. 2014
13. Music
14. Seems nice and lovely 

DROP AN EMOJI FOR THE QUESTIONS";;music
33;['1631444250352295936'];1631444250352295936;RT @btsloyalist: Army!! If you don’t already have Apple Music please download this 3 month free trial so you can help stream for On The Str…;;music
34;['1631444249362178048'];1631444249362178048;#nowplaying Helen Counts @HelenCounts85 - Some Healing! Shining a light on new and independent music only on https://t.co/gyxGE3Muph;;music
35;['1631444249186271232'];1631444249186271232;@B_Real Your music and movies;;music
36;['1631444247974129664'];1631444247974129664;@staticvlleyjane genuinely so awful she needs to stop making music;;music
37;['1631444246996865024'];1631444246996865024;RT @HyattConcerts: When the sun goes down in Newport Beach, the skies come alive 😍 At the Hyatt Summer Concert Series, you get great music,…;;music
38;['1631444246782681088'];1631444246782681088;"RT @jhscentric: Biggest Spotify debuts by j-hope (counter): 

1. MORE — 5.4M
2. Arson — 3.8M
3. Equal Sign (=) — 1.7M
4. Pandora’s Box — 1.…";;music
39;['1631444246183006213'];1631444246183006208;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
40;['1631444245708955648'];1631444245708955648;"RT @JYPETWICE: TWICE &amp; Billboard Women in Music

🏆Breakthrough Artist

With you beside us,
TWICE will continue to Breakthrough💥
Our dream i…";;music
41;['1631444245247676418'];1631444245247676416;"It’s #Marchollage! Welcome to day 2 of #Marchollage2023. Analog and digital collages welcome. Tag collages and @ me so I can see, enjoy, and share your work.

Today’s prompt is ‘fantasia’, inspired by the title of a piece of music by the Welsh composer Grace Williams, 1906-1977. https://t.co/Bu4GsSmCvg";;music
42;['1631444243742093312'];1631444243742093312;"RT @leahcim0814: Music commission for @Whitexwolfy  !!
Art by @masyumarostudio 
Animation by @LATEa_Hyena https://t.co/Sd2j0tNNJw";;music
43;['1631444243284893696'];1631444243284893696;RT @_haaniyah_: This is why r Kelly is trending on that app every other month, people decontextualise music, audio etc from its intended us…;;music
44;['1631444243121070081'];1631444243121070080;"🚨| Official Premiere of the Music Video of the new single ""#ElMerengue"" is about to start on Youtube.

Get ready!!!

MARSHMELLO X MANUEL TURIZO 

https://t.co/jlXKiQAPx7";;music
45;['1631444242555088897'];1631444242555088896;"@BIGHIT_MUSIC J-HOPE COMEBACK
ON THE STREET IS COMING

I’m looking forward to listening to #on_the_street, upcoming solo single by #jhope of @BTS_twt, which will be released next Friday, March 3rd!";;music
46;['1631444242550718464'];1631444242550718464;"Now playing on Nam Radio Global: Use Me by Sadie Fine @SadieFineSings Tune in now.  🔴 Tune in now. 🇳🇦  #namradiolocal 🎶 #namradioglobal #TuneInToNAM  #musicheads #radiomusic #supportindiemusic  ♬♩♪

Request ➡️ Queue ➡️ Play ➡️ Listen ➡️ Share
https://t.co/uOsh9umNGi";;music
47;['1631444242403926018'];1631444242403926016;RT @kingbealestreet: I still can't believe she got this role just off of her music videos, y'all you really don't know who's watching 😭;;music
48;['1631444241938350081'];1631444241938350080;"RT @billboard: .@JYPETWICE backstage at #BBWomenInMusic 💥 

Tune in here: https://t.co/G1tcQRH5i3 https://t.co/0beecBO8uO";;music
49;['1631444241296572417'];1631444241296572416;RT @Gargi1001: #MahaShivaratri, the darkest night of the year, was the brightest one at @ishafoundation with the Divine, in my Master’s pre…;;music
50;['1631444240969482240'];1631444240969482240;RT @viewbyshane: she pioneered a certain sound of rnb. she gave the rnb girls a new a look! beautiful voice personality and music!;;music
51;['1631444240390836226'];1631444240390836224;"RT @wanistdy: Dear Lockey,
this is what the Japanese usually use to listen to their song (other than apple music).LINE Music got realtime c…";;music
52;['1631444239539384321'];1631444239539384320;RT @billboard: What was your favorite performance at #BBWomenInMusic? Vote below! https://t.co/cISkmsw7Eh;;music
53;['1631444239455494144'];1631444239455494144;"RT @JYPETWICE: TWICE &amp; Billboard

Twice Performing 'MOONLIGHT SUNRISE' at Billboard's Women in Music | Billboard Women in Music 2023

https…";;music
54;['1631444239140749312'];1631444239140749312;@reggaetonluvv real music real television;;music
55;['1631444238901862400'];1631444238901862400;"RT @TwiceKjpNews: TWICE com a Dove Cameron na Billboard Women In Music!

#TWICE #트와이스 #トゥワイス https://t.co/gDvFhpZoK0";;music
56;['1631444238767456256'];1631444238767456256;"day ten, instrumental hip hop, ranking 7.5/10

Really broad genre, could include 'type beats' and music intended to be listened to PURELY as an instrumental. I listned to some J Dilla, AraabMUZIK, and Knxwledge and all were good but the broadness leads to too many interpretations";;music
57;['1631444238759079937'];1631444238759079936;RT @RLorde1: The artist who I admire the most in all aspects is @Camila_Cabello 💯 I fell in love with her music but I became her loyal fan…;;music
58;['1631444238692159489'];1631444238692159488;@night_crawlingx Ya know… fair. I like her music but I avoid her fans at all costs;;music
59;['1631444237299470344'];1631444237299470336;RT @imyeonnz: who’s THEE main event at the bb women in music 2023? https://t.co/hsZC9XAXUt;;music
60;['1631444237085540352'];1631444237085540352;ICY GRL (feat. Kehlani) (Bae Mix) https://t.co/oeztQvm1w4 @Saweetie;;music
61;['1631444235424505856'];1631444235424505856;@APS56 I was going to ask you to go but I thought that kind of music was way after your time….😂😂;;music
62;['1631444235047116801'];1631444235047116800;RT @PopBase: SZA accepting her Billboard Women In Music Award for Woman Of The Year. #BBWomenInMusic https://t.co/W2g67MZbCj;;music
63;['1631444234375946243'];1631444234375946240;RT @acountry: Dierks Bentley and Breland on NASCAR and Country Music: ‘If You’re Not Growing, You’re Dying’ https://t.co/ZK1JiiX3PK https:/…;;music
64;['1631444233872875521'];1631444233872875520;"RT @ComplexMusic: J-Hope and J. Cole’s “on the street"" teaser is already the #1 trending music video on YouTube worldwide 📈 https://t.co/ZQ…";;music
65;['1631444233830670338'];1631444233830670336;RT @PopBase: Olivia Rodrigo and TWICE at Billboard’s Women In Music event. https://t.co/QZxiQH3rQp;;music
66;['1631444233491206144'];1631444233491206144;"RT @bluenoterecords: We are deeply saddened to announce that visionary saxophonist, composer &amp; Blue Note legend #WayneShorter has passed aw…";;music
67;['1631444231880335360'];1631444231880335360;RT @KingOfQueenz: It was a pleasure working with Daniella and the @BIGHIT_MUSIC team to bring this through to the finish line. Long way fro…;;music
68;['1631444231272419329'];1631444231272419328;"RT @BIGHIT_MUSIC: [기사] #BTS’ #Jimin Unveils Cover Art &amp; Tracklist for Debut Solo Album ‘FACE’
https://t.co/6LINkzJEL5";;music
69;['1631444231217717248'];1631444231217717248;"@BIGHIT_MUSIC ON THE STREET OUT TODAY
ON THE STREET WITH J-HOPE
J-HOPE X J. COLE

I’m looking forward to listening to #on_the_street, upcoming solo single by #jhope of @BTS_twt ft. #JCole";;music
70;['1631444230655574016'];1631444230655574016;"RT @CrzdNem: Posting again list of streaming free trials &amp; Gift Card offers. US works tho your mileage may vary in other countries but can'…";;music
71;['1631444230252920832'];1631444230252920832;RT @chartdata: Bad Bunny now has a milestone ten music videos with over 1 billion views each on YouTube (@sanbenito). https://t.co/MCrO2sXA…;;music
72;['1631444229888294912'];1631444229888294912;"RT @GorovMusic: Music lovers around the world, get ready!Up-and-coming saxophonist Erisa Nicole is releasing her latest single ""Fresh"".Awar…";;music
73;['1631444229678415872'];1631444229678415872;@blacksheep_127 Check out music from sandra boynton books. A diverse world of musicians sing silly but often times beautiful music;;music
74;['1631444228508209153'];1631444228508209152;Oh now that I can finally watch the trailer 😭 the music was SO good ohmygosh… I am not ready 😭😭;;music
75;['1631444227673473024'];1631444227673473024;Stick to music https://t.co/SMZZMLvtnw;;music
76;['1631444227082133505'];1631444227082133504;"ICYMI: @ElectricCallboy bring their Euro-trance meets modern metalcore sound to the locomotive industry in the music video for ""Tekko Train"" 

https://t.co/UFSmieN1I0";;music
77;['1631444226536792065'];1631444226536792064;"RT @127CENTRAL: 230302
'Ay-Yo' is now #1 on the Apple Music K-Pop charts in Sierra Leone! 

@NCTsmtown_127 #NCT127 #NCT127_Ay_Yo https://t.…";;music
78;['1631444225861484544'];1631444225861484544;RT @symply_vyne: Biggie played music for them!!!!! 😂 #BBTitans;;music
79;['1631444225773518848'];1631444225773518848;Music notes: Cyndi Lauper, Christina Aguilera, Taylor Swift and The Weeknd - https://t.co/sslOH0fLOz https://t.co/luzdEnetzb;;music
80;['1631444225563697152'];1631444225563697152;"RT @honeymoonpetal: This was an exam assignation, a 120 frames animation on Harmony! I really hope you like it ;_; This is obviously a grea…";;music
81;['1631444224951418880'];1631444224951418880;"RT @HallOvFameJai: Shameless Goats By @HallOvFameJai Now Available On @AppleMusic.
https://t.co/uIcUwTxVXc https://t.co/0hwpoUrH5L";;music
82;['1631444224917872641'];1631444224917872640;"RT @NMIXXGLOBAL: [📰] @NMIXX_official Showcases Fantastic Harmony in Highlight Medley

“The rich musical potential of all-rounder rookie sho…";;music
83;['1631444224020447232'];1631444224020447232;RT @undertheradarnz: .@IndiesNZ have announced the finalists for the 2023 Taite Music Prize + Auckland Live Best Independent Debut Award 🙌…;;music
84;['1631444223626211328'];1631444223626211328;RT @PopBase: Olivia Rodrigo and TWICE at Billboard’s Women In Music event. https://t.co/QZxiQH3rQp;;music
85;['1631444223617642498'];1631444223617642496;@lewyball Music to my ears;;music
86;['1631444222174715905'];1631444222174715904;RT @kingbealestreet: I still can't believe she got this role just off of her music videos, y'all you really don't know who's watching 😭;;music
87;['1631444221201727490'];1631444221201727488;RT @THEECLASSICMAN: Her “oh when the saints go marching in” type music has become redundant in my opinion. 😭;;music
88;['1631444220744433665'];1631444220744433664;RT @billboard: Here's how you can watch all of the #BBWomenInMusic 2023 performances https://t.co/Qd4p7Zt4b3;;music
89;['1631444220580880384'];1631444220580880384;"RT @Big__Derah: LEAVE THIS MUSIC THING FOR OMAH LAY!!! 
He will body you on your own song😂💜";;music
90;['1631444220107182080'];1631444220107182080;"RT @LycaProductions: We are feeling honoured to announce our next association with “Superstar” @rajinikanth 🌟 for #Thalaivar170 🤗

Directed…";;music
91;['1631444218605637633'];1631444218605637632;"RT @hobistreamclub: Reminder to stream j-hope music  starting 9AM KST, to boost his stream before the release of On The Street.

#jhope #제이…";;music
92;['1631444218408476673'];1631444218408476672;RT @PopBase: Olivia Rodrigo and TWICE at Billboard’s Women In Music event. https://t.co/QZxiQH3rQp;;music
93;['1631444217082925062'];1631444217082925056;"RT @WeirdBandNFT: Many disappeared because of the music and left only memories behind

The youngest don't even know what it's like to make…";;music
94;['1631444216990642176'];1631444216990642176;"RT @DailyRapFacts: More new music at midnight:

NLE Choppa ft. Lil Wayne - Ain't Gonna Answer

Destroy Lonely - If Looks Could Kill

Kali U…";;music
95;['1631444216952893442'];1631444216952893440;@SewageCrow i love johnny cash’s music with all my heart but i cannot stand modern country pre 9/11 country is where its at;;music
96;['1631444216646893568'];1631444216646893568;"Taking notes while listening to this kind of music
https://t.co/HQKvFxDBFR";;music
97;['1631444216399245312'];1631444216399245312;"We might see the first trailer for #RubyGillman pretty soon as Universal Spain has recently made a playlist for the brand new film on YouTube Music 👀

This is apparently meant to be DWA's first PG-13 film so we are in for something NEW and GIANT 

https://t.co/7cRVVYzbu1";;music
98;['1631444216004878337'];1631444216004878336;Sky Brown - GIRL (Official Music Video) https://t.co/zecfMBlGTo via @YouTube;;music
99;['1631444215975809024'];1631444215975809024;RT @KingOfQueenz: It was a pleasure working with Daniella and the @BIGHIT_MUSIC team to bring this through to the finish line. Long way fro…;;music
100;['1631444214541066242'];1631444214541066240;"RT @withyoumarktuan: “One in a Million” animated MV has surpassed 18M views on YouTube! 💚

https://t.co/hLAMjQVKAw

Continue streaming Mark…";;music
101;['1631444214373310470'];1631444214373310464;@DeviledPotato1 Yeah my music taste is shit;;music
102;['1631444213870243840'];1631444213870243840;@MidCenturyCinem @ADeCurtis @davidmyaffe @IARobbins @alexneedham74 @WilliamHermes I’m actually surprised a music writer hasn’t tackled it yet, they’re writing about everything now.;;music
103;['1631444213522124800'];1631444213522124800;RT @PopBase: Olivia Rodrigo and TWICE at Billboard’s Women In Music event. https://t.co/QZxiQH3rQp;;music
104;['1631444212976631809'];1631444212976631808;Now Playing  🎶 15 - Music Bed 🎶  🎤 Show 15  ❤️;;music
105;['1631444212821684224'];1631444212821684224;"RT @bssthinker: with this win, fighting has:
🏆 EIGHT total music show wins
🏆 tied ditto for the most wins in 2023
🏆 extended its record as…";;music
106;['1631444212435787776'];1631444212435787776;"RT @withyoumarktuan: “One in a Million” animated MV has surpassed 18M views on YouTube! 💚

https://t.co/hLAMjQVKAw

Continue streaming Mark…";;music
107;['1631444211638599681'];1631444211638599680;"Looking for the best chance at going viral?

Purchase a YouTube Promo Package at https://t.co/lSi7LIO4BA to get your music in front of highly targeted REAL fans!!
#WeGetRESULTS📈";;music
108;['1631444211085217792'];1631444211085217792;"RT @hoe_doyan: Years in the making, I finally got to meet up with the legends of @SJofficial in my native México! 
We spoke about many thin…";;music
109;['1631444211034910721'];1631444211034910720;"RT @WJSNDAILY: [TRANS] 230302 #DAYOUNG IG story update (tagged with the host of DinDin’s Music High radio @dindinem) 

A gift from Italy!🎶…";;music
110;['1631444209390501888'];1631444209390501888;"RT @MaliFlor21: Votemos en digital Music Library TOP40 semana 8!!!

• Turn Off The Alarm 
•  พร้อมทำแทนได้ทุกอย่าง (Ost.TANMAN) 

👉   https…";;music
111;['1631444209063407616'];1631444209063407616;"@akingofburbank Dope new female artist. #GriseldaBlakka Marine Corps Veteran and baller 🏀 that’s different and has a story to tell! #SupportBlackArtist

https://t.co/1Vw6f9hOvN

https://t.co/4m2JmxvdzZ";;music
112;['1631444208778362881'];1631444208778362880;"RT @jhope_usa: YouTube 📈 #JHopeTrends 

'on the street' Official Teaser
#1 Music Videos— 🌎 Worldwide
#7 Overall Video— 🇺🇸 United States

I…";;music
113;['1631444208450953216'];1631444208450953216;"RT @MGMMusicHall: Feeling 🍀 lucky 🍀 over our March lineup!

Which show is bringing you to #MGMMusicHall this month? 🤩
🎟: https://t.co/jveJg…";;music
114;['1631444207968632832'];1631444207968632832;"@BIGHIT_MUSIC ON THE STREET OUT TODAY
ON THE STREET WITH J-HOPE
J-HOPE X J. COLE

I’m looking forward to listening to #on_the_street, upcoming solo single by #jhope of @BTS_twt ft. #JCole";;music
115;['1631444207075295235'];1631444207075295232;This spotify layout is terrible who thought it was a good idea to mimic IG stories just gimme the music!;;music
116;['1631444206311862273'];1631444206311862272;This shit so hard  https://t.co/hbkmUnw1Gx;;music
117;['1631444205968175106'];1631444205968175104;"@goldencatpat @DudleyBenson @LoxDixon @GFYM19922 @darkhorsenz @nzherald There is more HET sexualising of children than any other group. Look at the clothes, toys, books, tv, &amp; music we HET CSI immerse our kids in. LGBTQI+ r not the problem wen it comes 2 abuse &amp; sexualisation";;music
118;['1631444204273500160'];1631444204273500160;Download the ENDP Radio app or Listen Live on Your Smart Speaker - The #1 station for Underground Music;;music
119;['1631444203417763842'];1631444203417763840;RT @WCSDEmpowers: March is Music In Our Schools Month, an opportunity for music teachers to showcase their programs and to display the bene…;;music
120;['1631444203128627200'];1631444203128627200;RT @btstatsreminder: Apple Music is also a paid music streaming platform that works on all apple devices. Streams from AM are counted to BB…;;music
121;['1631444202910519296'];1631444202910519296;Jewel - Down So Long (Official Music Video) https://t.co/WhPLPIM8kC via @YouTube;;music
122;['1631444202822287361'];1631444202822287360;RT @theacesofficial: The women in music have ARRIVED @billboard https://t.co/k8HhtA5QAg;;music
123;['1631444201517744129'];1631444201517744128;"https://t.co/CxN3B8mQGu
Down with your sickness disturb 
Dr Retzer";;music
124;['1631444197340508161'];1631444197340508160;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
125;['1631444196983799811'];1631444196983799808;RT @KingOfQueenz: Creed III soundtrack executive produced by @Dreamville out at midnight. The team got to work @michaelbjordan and his team…;;music
126;['1631444194559504385'];1631444194559504384;RT @RollingStone: If there was a window into the present state and the future of reggae and dancehall, then @Protoje's Lost in Time Festiva…;;music
127;['1631444192252575748'];1631444192252575744;"RT @Rap: New music tonight‼️👀

Dreamville
Nicki Minaj
J. Cole
J-Hope
The Weeknd
6LACK (Out Now)
Kali Uchis
Slowthai 
Macklemore
Danny Tower…";;music
128;['1631444191740932098'];1631444191740932096;"RT @gunsnrosesgirl3: The surreal sound of rock music from an actual rock 

This phonograph that can  'read’ the surface of a rock 
https://…";;music
129;['1631444191527174145'];1631444191527174144;RT @msolurin: It really breaks my heart how uninformed some members of our community are to honor Eric Adams. He’s openly attacked drill mu…;;music
130;['1631444191346667520'];1631444191346667520;@DeathCar72 It also seems suspiciously coordinated. Leave the woman alone. If you don’t like her music, don’t buy it, and just move on.;;music
131;['1631444191204233216'];1631444191204233216;@KingOfQueenz @BIGHIT_MUSIC @bts_bighit Amazing https://t.co/8UhmSZ2zOj;;music
132;['1631444191023861762'];1631444191023861760;Denver Botanic Gardens Announces 2023 Summer Concert Series https://t.co/80XtQbkGFR;;music
133;['1631444190881280000'];1631444190881280000;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
134;['1631444190394499075'];1631444190394499072;"#NowPlaying 🎶🎵 On 🐦@RDTVF : 

🎶📀🎶🎵 Silent Weapon 🇬🇧
🎶I Know I See 🎶 
🐦 @silentweaponuk

 SUPPORTS #ARTISTS ACROSS THE #MUSIC #UNIVERSE!!💫🎧  #rtitbot #TuneIn📡 

🔰🔰CLICK ME 🔰🔰
🌍🌏  https://t.co/FWhUvNEBde  👀";;music
135;['1631444189996261377'];1631444189996261376;"@mr2cap @DistroKid Keep it up! Pretty cool to release original music.
It doesn’t happen overnight.
I've also got a few music industry people that I know.
Checkout link from my profile bio, take a look if you're looking to get more exposure";;music
136;['1631444189442637826'];1631444189442637824;"RT @NMIXXGLOBAL: [📰] @NMIXX_official Showcases Fantastic Harmony in Highlight Medley

“The rich musical potential of all-rounder rookie sho…";;music
137;['1631444188859363328'];1631444188859363328;"RT @MxKantEven: This is a massive issue on TikTok specifically with imported audios.

People have gone above and beyond to twist music and…";;music
138;['1631444188620550144'];1631444188620550144;Who needs new music? https://t.co/R9IKOpvh31;;music
139;['1631444187928465409'];1631444187928465408;RT @bbblanchett: “cate blanchett to display ‘booty-shaking skills’ in new music video for sparks” https://t.co/vXJwdpaXl0;;music
140;['1631444187890479104'];1631444187890479104;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
141;['1631444187290693632'];1631444187290693632;great music.  https://t.co/gsPuyEI306;;music
142;['1631444186154115072'];1631444186154115072;RT @TCCCPodcast: Day 2 of #BlackWomensHistoryMonth: Marian Anderson was an opera, classical, and spiritual music singer. She was the first…;;music
143;['1631444185537708034'];1631444185537708032;"Metal ""fans"" are crying because 
@SumerianRecords and @ashavildsen have the only balls remaining in modern rock and metal music.

The true spirit of rock 'n roll.

If you know you know.

All that needs to be said. https://t.co/xo3T138n5p";;music
144;['1631444185520955392'];1631444185520955392;RT @Melinda62909033: Well welcome back to new life 2023. Spoiler, I don’t think u are going to like it much. Not the rainbows and groovy mu…;;music
145;['1631444185411723264'];1631444185411723264;"@PrinceRoyce 13 years of supporting &amp; loving you! Congratulations on all you have achieved &amp; all the hearts you have touched with your music ♥️";;music
146;['1631444185323819008'];1631444185323819008;RT @SriSri: The Maharashtra tour continues with an evening of music, wisdom, and meditation at the Maha Satsang in Akola. https://t.co/jOUN…;;music
147;['1631444184346542081'];1631444184346542080;"RT @AOBA19591533: #オンゲキ #柏木咲姫生誕祭2023

『No music no Ongeki no life』 https://t.co/AIvBapq0l1";;music
148;['1631444182815625217'];1631444182815625216;RT @PopBase: Olivia Rodrigo and TWICE at Billboard’s Women In Music event. https://t.co/QZxiQH3rQp;;music
149;['1631444182748233728'];1631444182748233728;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
150;['1631444182677213184'];1631444182677213184;RT @billboard: Here's how you can watch all of the #BBWomenInMusic 2023 performances https://t.co/Qd4p7Zt4b3;;music
151;['1631444182354264064'];1631444182354264064;"@BIGHIT_MUSIC @jhscentric J-HOPE X J. COLE
ON THE STREET OUT TODAY
ON THE STREET WITH J-HOPE

I’m looking forward to listening to #on_the_street, upcoming solo single by #jhope of @BTS_twt ft. #JCole";;music
152;['1631444182169538563'];1631444182169538560;"Enjoy my new track 
#distrokid #spotify #playlist #playlists 
#amazon #apple #itunes #music

https://t.co/EwFDdgj57E";;music
153;['1631444181611876352'];1631444181611876352;@QuarterJaded haley has been obsessed with selena for years over a dusty man who makes bad music;;music
154;['1631444181531934721'];1631444181531934720;@undeadsouichi1 @viperwave God damn I am old and didnt know peole still used soulseek, I am also a lazy motherfucker and just like having all my music in one spot;;music
155;['1631444181200564225'];1631444181200564224;RT @joeymonda: category is: Lady Gaga songs that deserved music videos https://t.co/iEycoeBKAC;;music
156;['1631444180802195464'];1631444180802195456;"RT @chartdata: j-hope and @JColeNC's ""on the street"" teaser is now the #1 trending music video on YouTube worldwide.";;music
157;['1631444180252733441'];1631444180252733440;"RT @billboard: .@JYPETWICE backstage at #BBWomenInMusic 💥 

Tune in here: https://t.co/G1tcQRH5i3 https://t.co/0beecBO8uO";;music
158;['1631444180244348931'];1631444180244348928;@Rap Can’t lie you can lock him up we won’t miss him music is ass.;;music
159;['1631444179229212673'];1631444179229212672;Ariel Lanyi was one of 24 pianists to progress to the final round of The Leeds International Piano Competition in 2021, ultimately coming in third place. Check out his performance at the Royal Academy of Music in London. https://t.co/4dGvzvP3vH;;music
160;['1631444178961051648'];1631444178961051648;Wave 3 music leak included wave 4 music leak https://t.co/ZsurYhjulU;;music
